year,iso3_tp_o,iso3_tp_d,trade_comb,iso3_o,iso3_d,iso3num_o,iso3num_d,dist,contig,comlang_off,gdp_o,gdp_d,fta_wto
2005,COL,DNK,0.36097357,COL,DNK,170.0,208.0,9376.0,0.0,0.0,146520129.536,264559083.52,0.0
2010,CRI,NPL,0.0,CRI,NPL,188.0,524.0,15689.0,0.0,0.0,36298326.016,15994094.592,0.0
2005,COL,NGA,0.018612584,COL,NGA,170.0,566.0,8579.0,0.0,0.0,146520129.536,112248324.096,0.0
2015,PAN,LVA,0.0,PAN,LVA,591.0,428.0,9988.0,0.0,0.0,52132290.56,27026036.736,1.0
2015,PAN,TJK,0.0,PAN,TJK,591.0,762.0,13808.0,0.0,0.0,52132290.56,7853450.24,0.0
2010,CRI,GRC,0.03293607,CRI,GRC,188.0,300.0,10862.0,0.0,0.0,36298326.016,299598053.376,0.0
2010,PAN,MYS,0.067066506,PAN,MYS,591.0,458.0,18655.0,0.0,0.0,28814100.48,247533518.848,0.0
2000,PAN,CRI,16.50647,PAN,CRI,591.0,188.0,511.0,1.0,1.0,11620500.48,15946442.752,0.0
1995,CRI,COL,0.13263032,CRI,COL,188.0,170.0,1251.0,0.0,1.0,11722356.736,92507275.264,0.0
2000,PAN,LCA,0.058254052,PAN,LCA,591.0,662.0,2095.0,0.0,0.0,11620500.48,780895.36,0.0
2000,PAN,GRC,0.015840456,PAN,GRC,591.0,300.0,10546.0,0.0,0.0,11620500.48,130580430.848,0.0
2015,CRI,CAN,2.9055326,CRI,CAN,188.0,124.0,3770.0,0.0,0.0,54840102.912,1552807624.704,1.0
2005,PAN,BGR,0.095072277,PAN,BGR,591.0,100.0,10371.0,0.0,0.0,15464699.904,29300588.544,0.0
2015,PAN,FJI,0.013325,PAN,FJI,591.0,242.0,11590.0,0.0,0.0,52132290.56,4391064.576,0.0
2005,PAN,PHL,0.19259822,PAN,PHL,591.0,608.0,16563.0,0.0,0.0,15464699.904,103065968.64,0.0
1995,PAN,HUN,0.00138522,PAN,HUN,591.0,348.0,9915.0,0.0,0.0,7906100.224,46166298.624,0.0
2000,CRI,KAZ,0.0,CRI,KAZ,188.0,398.0,13810.0,0.0,0.0,15946442.752,18291990.528,0.0
2005,CRI,NPL,0.0,CRI,NPL,188.0,524.0,15689.0,0.0,0.0,19964893.184,8130258.944,0.0
1995,PAN,ALB,0.0,PAN,ALB,591.0,8.0,10127.0,0.0,0.0,7906100.224,2424498.944,0.0
2015,PAN,BGD,0.021324037,PAN,BGD,591.0,50.0,16226.0,0.0,0.0,52132290.56,195078553.6,0.0
1995,COL,LBN,0.054170668,COL,LBN,170.0,422.0,11512.0,0.0,0.0,92507275.264,11718795.264,0.0
1995,PAN,VNM,0.0,PAN,VNM,591.0,704.0,,,,7906100.224,,
2000,PAN,IND,0.014857111,PAN,IND,591.0,356.0,15682.0,0.0,0.0,11620500.48,476609150.976,0.0
2000,COL,BRN,0.0,COL,BRN,170.0,96.0,18562.0,0.0,0.0,99886579.712,6001153.536,0.0
2015,PAN,CRI,10.110097,PAN,CRI,591.0,188.0,511.0,1.0,1.0,52132290.56,54840102.912,1.0
2015,COL,BHR,0.24728909,COL,BHR,170.0,48.0,13161.0,0.0,0.0,291519594.496,31125850.112,0.0
2015,PAN,GBR,0.60705715,PAN,GBR,591.0,826.0,8497.0,0.0,0.0,52132290.56,2861090734.08,1.0
2005,PAN,BRN,0.0,PAN,BRN,591.0,96.0,17796.0,0.0,0.0,15464699.904,9531403.264,0.0
2000,COL,ARG,0.81727624,COL,ARG,170.0,32.0,4642.0,0.0,1.0,99886579.712,344272896.0,0.0
1995,PAN,MWI,0.0,PAN,MWI,591.0,454.0,12901.0,0.0,0.0,7906100.224,1397454.08,0.0
2005,CRI,OMN,0.00069999998,CRI,OMN,188.0,512.0,14520.0,0.0,0.0,19964893.184,31081924.608,0.0
1995,COL,CHE,0.0067181373,COL,CHE,170.0,756.0,9076.0,0.0,0.0,92507275.264,341759000.576,0.0
2005,CRI,YEM,0.0,CRI,YEM,188.0,887.0,13680.0,0.0,0.0,19964893.184,16753786.88,0.0
2010,CRI,GMB,0.0,CRI,GMB,188.0,270.0,7337.0,0.0,0.0,36298326.016,951827.264,0.0
2015,CRI,CHE,0.43149132,CRI,CHE,188.0,756.0,9398.0,0.0,0.0,54840102.912,670789926.912,1.0
1995,PAN,UZB,0.0,PAN,UZB,591.0,860.0,13592.0,0.0,0.0,7906100.224,13350461.44,0.0
2005,CRI,BHR,0.0,CRI,BHR,188.0,48.0,13696.0,0.0,0.0,19964893.184,15969150.976,0.0
2015,PAN,FJI,1.3277208,PAN,FJI,591.0,242.0,11590.0,0.0,0.0,52132290.56,4391064.576,0.0
1995,PAN,LBR,0.0,PAN,LBR,591.0,430.0,7578.0,0.0,0.0,7906100.224,134800.0,0.0
1995,CRI,CYP,0.00347288,CRI,CYP,188.0,196.0,11776.0,0.0,0.0,11722356.736,9250143.232,0.0
2000,PAN,SVN,0.0,PAN,SVN,591.0,705.0,9605.0,0.0,0.0,11620500.48,20341391.36,0.0
2005,PAN,GHA,0.032687098,PAN,GHA,591.0,288.0,8753.0,0.0,0.0,15464699.904,10731883.52,0.0
2005,CRI,LBY,0.0,CRI,LBY,188.0,434.0,10090.0,0.0,0.0,19964893.184,44000002.048,0.0
1995,COL,BFA,0.0,COL,BFA,170.0,854.0,8013.0,0.0,0.0,92507275.264,2379517.952,0.0
2015,PAN,HKG,14.271105,PAN,HKG,591.0,344.0,16240.0,0.0,0.0,52132290.56,309403877.376,0.0
2015,CRI,SGP,0.0097509343,CRI,SGP,188.0,702.0,18494.0,0.0,0.0,54840102.912,296840691.712,1.0
2010,COL,OMN,0.0,COL,OMN,170.0,512.0,14018.0,0.0,0.0,287018188.8,58641354.752,0.0
1995,CRI,SLE,0.0,CRI,SLE,188.0,694.0,7773.0,0.0,0.0,11722356.736,870758.72,0.0
2015,COL,KAZ,0.013652451,COL,KAZ,170.0,398.0,13960.0,0.0,0.0,291519594.496,184388435.968,0.0
1995,PAN,AGO,0.0,PAN,AGO,591.0,24.0,10469.0,0.0,0.0,7906100.224,5039552.512,0.0
2010,COL,LBN,0.016908288,COL,LBN,170.0,422.0,11512.0,0.0,0.0,287018188.8,38009950.208,0.0
2015,CRI,MNE,9.8366781e-06,CRI,MNE,188.0,499.0,10347.0,0.0,0.0,54840102.912,4019889.152,0.0
2015,PAN,BWA,0.0,PAN,BWA,591.0,72.0,11983.0,0.0,0.0,52132290.56,14430608.384,0.0
2005,PAN,ETH,0.019771621,PAN,ETH,591.0,231.0,12907.0,0.0,0.0,15464699.904,12401031.168,0.0
2005,CRI,TTO,6.2793732,CRI,TTO,188.0,780.0,2472.0,0.0,0.0,19964893.184,16088526.848,0.0
2010,PAN,CYP,0.0236625,PAN,CYP,591.0,196.0,11460.0,0.0,0.0,28814100.48,23132450.816,0.0
2010,PAN,URY,0.27137271,PAN,URY,591.0,858.0,5439.0,0.0,1.0,28814100.48,38881103.872,0.0
2000,COL,ARG,5.9717436,COL,ARG,170.0,32.0,4642.0,0.0,1.0,99886579.712,344272896.0,0.0
2010,PAN,FJI,0.0022213161,PAN,FJI,591.0,242.0,11590.0,0.0,0.0,28814100.48,3140508.928,0.0
2010,CRI,COG,0.0,CRI,COG,188.0,178.0,11124.0,0.0,0.0,36298326.016,12007879.68,0.0
2005,PAN,NZL,0.0018818246,PAN,NZL,591.0,554.0,12005.0,0.0,0.0,15464699.904,113791467.52,0.0
1995,PAN,ZMB,0.0,PAN,ZMB,591.0,894.0,12178.0,0.0,0.0,7906100.224,3806982.656,0.0
2000,COL,MDV,0.0,COL,MDV,170.0,462.0,16302.0,0.0,0.0,99886579.712,624337.152,0.0
2010,CRI,MNG,0.0,CRI,MNG,188.0,496.0,13508.0,0.0,0.0,36298326.016,6200356.864,0.0
2000,CRI,MYS,0.056301508,CRI,MYS,188.0,458.0,,,,15946442.752,,
2010,CRI,UZB,0.0,CRI,UZB,188.0,860.0,13715.0,0.0,0.0,36298326.016,39332769.792,0.0
2015,PAN,MYS,0.32765523,PAN,MYS,591.0,458.0,18655.0,0.0,0.0,52132290.56,296283176.96,0.0
2015,PAN,GEO,0.0,PAN,GEO,591.0,268.0,12044.0,0.0,0.0,52132290.56,13993546.752,0.0
2015,CRI,IND,0.12980092,CRI,IND,188.0,356.0,15289.0,0.0,0.0,54840102.912,2111751061.504,0.0
2010,CRI,BTN,0.0,CRI,BTN,188.0,64.0,15813.0,0.0,0.0,36298326.016,1585396.224,0.0
2005,CRI,IDN,0.058970869,CRI,IDN,188.0,360.0,18761.0,0.0,0.0,19964893.184,285868589.056,0.0
2005,CRI,BMU,0.001512,CRI,BMU,188.0,60.0,3174.0,0.0,0.0,19964893.184,4868135.936,0.0
2015,CRI,SYR,0.0,CRI,SYR,188.0,760.0,12099.0,0.0,0.0,54840102.912,,0.0
2015,COL,GAB,0.18109937,COL,GAB,170.0,266.0,9298.0,0.0,0.0,291519594.496,14262032.384,0.0
2000,COL,TZA,0.00095677678,COL,TZA,170.0,834.0,12656.0,0.0,0.0,99886579.712,10185786.368,0.0
1995,CRI,ZAF,1.2882037,CRI,ZAF,188.0,710.0,11774.0,0.0,0.0,11722356.736,151113089.024,0.0
1995,CRI,PAK,0.0,CRI,PAK,188.0,586.0,15052.0,0.0,0.0,11722356.736,60636069.888,0.0
1995,PAN,CYP,0.0075100092,PAN,CYP,591.0,196.0,11460.0,0.0,0.0,7906100.224,9250143.232,0.0
1995,COL,ARM,0.0,COL,ARM,170.0,51.0,12045.0,0.0,0.0,92507275.264,1468317.312,0.0
2010,CRI,DZA,0.0027087517,CRI,DZA,188.0,12.0,9104.0,0.0,0.0,36298326.016,161207304.192,0.0
2015,COL,IND,4.3502789,COL,IND,170.0,356.0,15221.0,0.0,0.0,291519594.496,2111751061.504,0.0
2005,PAN,QAT,1.0658015,PAN,QAT,591.0,634.0,13505.0,0.0,0.0,15464699.904,44530491.392,0.0
2010,COL,TJK,0.0,COL,TJK,170.0,762.0,13896.0,0.0,0.0,287018188.8,5642178.56,0.0
2015,COL,YEM,9.4444449e-06,COL,YEM,170.0,886.0,,,,291519594.496,,
2000,CRI,SUR,0.017902,CRI,SUR,188.0,740.0,3218.0,0.0,0.0,15946442.752,892164.416,0.0
2015,COL,GTM,21.347557,COL,GTM,170.0,320.0,2115.0,0.0,1.0,291519594.496,63767597.056,1.0
2000,CRI,TKM,0.0,CRI,TKM,188.0,795.0,13431.0,0.0,0.0,15946442.752,2904662.528,0.0
2015,COL,DOM,30.141518,COL,DOM,170.0,214.0,1601.0,0.0,1.0,291519594.496,68102619.136,0.0
2005,COL,MDV,0.0,COL,MDV,170.0,462.0,16302.0,0.0,0.0,146520129.536,992473.984,0.0
1995,PAN,BHS,0.42840356,PAN,BHS,591.0,44.0,1793.0,0.0,0.0,7906100.224,3428999.936,0.0
2010,CRI,CIV,0.9160139,CRI,CIV,188.0,384.0,8829.0,0.0,0.0,36298326.016,24884504.576,0.0
1995,COL,COG,0.023016393,COL,COG,170.0,178.0,9986.0,0.0,0.0,92507275.264,2116003.84,0.0
2010,PAN,CZE,0.066664718,PAN,CZE,591.0,203.0,9528.0,0.0,0.0,28814100.48,207016394.752,0.0
2015,COL,BHS,0.046123233,COL,BHS,170.0,44.0,2289.0,0.0,0.0,291519594.496,8853999.616,0.0
2000,PAN,ALB,0.041801892,PAN,ALB,591.0,8.0,10127.0,0.0,0.0,11620500.48,3686649.344,0.0
2000,PAN,IRL,0.0018354862,PAN,IRL,591.0,372.0,8100.0,0.0,0.0,11620500.48,99317571.584,0.0
2000,COL,BGR,0.0075646727,COL,BGR,170.0,100.0,10269.0,0.0,0.0,99886579.712,13353530.368,0.0
1995,CRI,MEX,2.3832536,CRI,MEX,188.0,484.0,1931.0,0.0,1.0,11722356.736,343792779.264,1.0
2000,COL,BGD,0.008059402,COL,BGD,170.0,50.0,16454.0,0.0,0.0,99886579.712,47124926.464,0.0
2015,PAN,AZE,0.0,PAN,AZE,591.0,31.0,12480.0,0.0,0.0,52132290.56,53074370.56,0.0
2005,PAN,NGA,0.0,PAN,NGA,591.0,566.0,9132.0,0.0,0.0,15464699.904,112248324.096,0.0
2010,COL,LBN,0.0031872271,COL,LBN,170.0,422.0,11512.0,0.0,0.0,287018188.8,38009950.208,0.0
2015,CRI,EST,0.0072213793,CRI,EST,188.0,233.0,10100.0,0.0,0.0,54840102.912,22460471.296,1.0
2000,CRI,FIN,0.0012367243,CRI,FIN,188.0,246.0,10080.0,0.0,0.0,15946442.752,125539893.248,0.0
1995,COL,POL,0.0,COL,POL,170.0,616.0,9953.0,0.0,0.0,92507275.264,139412439.04,0.0
2005,COL,SWZ,0.0,COL,SWZ,170.0,748.0,11759.0,0.0,0.0,146520129.536,2584077.824,0.0
2015,PAN,VEN,0.0,PAN,VEN,591.0,862.0,1397.0,0.0,1.0,52132290.56,,0.0
2010,COL,BLZ,0.0095796054,COL,BLZ,170.0,84.0,2126.0,0.0,1.0,287018188.8,1397113.472,0.0
2015,COL,HKG,1.2739644,COL,HKG,170.0,344.0,16899.0,0.0,0.0,291519594.496,309403877.376,0.0
2000,COL,HUN,0.0,COL,HUN,170.0,348.0,9869.0,0.0,0.0,99886579.712,47110414.336,0.0
2010,PAN,CRI,6.7681937,PAN,CRI,591.0,188.0,511.0,1.0,1.0,28814100.48,36298326.016,1.0
1995,COL,NOR,0.07330884,COL,NOR,170.0,578.0,9276.0,0.0,0.0,92507275.264,148919844.864,0.0
2000,PAN,LAO,0.0,PAN,LAO,591.0,418.0,17013.0,0.0,0.0,11620500.48,1731198.08,0.0
2000,CRI,TON,0.0,CRI,TON,188.0,776.0,10524.0,0.0,0.0,15946442.752,188623.264,0.0
2015,COL,VNM,0.64597154,COL,VNM,170.0,704.0,,,,291519594.496,,
2000,COL,BGD,0.0036196718,COL,BGD,170.0,50.0,16454.0,0.0,0.0,99886579.712,47124926.464,0.0
2015,COL,SEN,0.017479261,COL,SEN,170.0,686.0,6299.0,0.0,0.0,291519594.496,13609977.856,0.0
1995,COL,UKR,0.0,COL,UKR,170.0,804.0,10640.0,0.0,0.0,92507275.264,48213868.544,0.0
2015,PAN,YEM,0.0,PAN,YEM,591.0,886.0,,,,52132290.56,,
1995,COL,DEU,14.616734,COL,DEU,170.0,276.0,9434.0,0.0,0.0,92507275.264,2590500978.688,0.0
2005,CRI,DEU,5.8059335,CRI,DEU,188.0,276.0,9641.0,0.0,0.0,19964893.184,2857558605.824,0.0
2015,CRI,NLD,0.56100458,CRI,NLD,188.0,528.0,9072.0,0.0,0.0,54840102.912,750318059.52,1.0
2000,PAN,URY,0.52022374,PAN,URY,591.0,858.0,5439.0,0.0,1.0,11620500.48,22823256.064,0.0
2000,PAN,YEM,0.0,PAN,YEM,591.0,887.0,13267.0,0.0,0.0,11620500.48,9636342.784,0.0
2010,CRI,SUR,0.17214848,CRI,SUR,188.0,740.0,3218.0,0.0,0.0,36298326.016,4368397.824,0.0
2010,CRI,SDN,0.0,CRI,SDN,188.0,729.0,,,,36298326.016,,
1995,COL,PER,38.138325,COL,PER,170.0,604.0,1870.0,1.0,1.0,92507275.264,52047687.68,1.0
2015,COL,ZMB,1.3122651e-06,COL,ZMB,170.0,894.0,11477.0,0.0,0.0,291519594.496,21154394.112,0.0
2000,CRI,BGD,0.0,CRI,BGD,188.0,50.0,16236.0,0.0,0.0,15946442.752,47124926.464,0.0
2010,PAN,MYS,0.028661478,PAN,MYS,591.0,458.0,,,,28814100.48,,
2005,COL,LAO,0.0,COL,LAO,170.0,418.0,17481.0,0.0,0.0,146520129.536,2735550.208,0.0
2005,CRI,IRL,19.399654,CRI,IRL,188.0,372.0,8320.0,0.0,0.0,19964893.184,210357747.712,0.0
2000,PAN,LUX,0.0,PAN,LUX,591.0,442.0,8940.0,0.0,0.0,11620500.48,21303021.568,0.0
2000,PAN,BEN,0.0,PAN,BEN,591.0,204.0,9027.0,0.0,0.0,11620500.48,2359122.176,0.0
2005,CRI,LCA,0.023606883,CRI,LCA,188.0,662.0,2554.0,0.0,0.0,19964893.184,935463.232,0.0
2000,CRI,ETH,0.0,CRI,ETH,188.0,231.0,13361.0,0.0,0.0,15946442.752,8242350.08,0.0
2000,COL,AGO,0.000147,COL,AGO,170.0,24.0,9802.0,0.0,0.0,99886579.712,9129594.88,0.0
2015,CRI,MDV,0.0,CRI,MDV,188.0,462.0,17094.0,0.0,0.0,54840102.912,3435244.544,0.0
2015,CRI,LUX,0.0093407743,CRI,LUX,188.0,442.0,9191.0,0.0,0.0,54840102.912,58048241.664,1.0
2015,PAN,ERI,0.0,PAN,ERI,591.0,232.0,12732.0,0.0,0.0,52132290.56,,0.0
1995,PAN,JAM,2.5446241,PAN,JAM,591.0,388.0,1039.0,0.0,0.0,7906100.224,5813471.744,0.0
2000,CRI,MWI,0.0,CRI,MWI,188.0,454.0,13412.0,0.0,0.0,15946442.752,1743506.304,0.0
2005,PAN,AUS,0.061757341,PAN,AUS,591.0,36.0,14166.0,0.0,0.0,15464699.904,693338570.752,0.0
2000,CRI,FJI,0.0,CRI,FJI,188.0,242.0,11139.0,0.0,0.0,15946442.752,1684109.696,0.0
2010,CRI,USA,182.29552,CRI,USA,188.0,840.0,3553.0,0.0,0.0,36298326.016,14964400062.464,1.0
2005,PAN,BHS,0.04380111,PAN,BHS,591.0,44.0,1793.0,0.0,0.0,15464699.904,7706222.08,0.0
2015,CRI,MYS,23.159805,CRI,MYS,188.0,458.0,,,,54840102.912,,
2015,COL,QAT,0.26565972,COL,QAT,170.0,634.0,13278.0,0.0,0.0,291519594.496,164641488.896,0.0
1995,PAN,GEO,0.0,PAN,GEO,591.0,268.0,12044.0,0.0,0.0,7906100.224,2693731.84,0.0
1995,COL,NIC,0.060271971,COL,NIC,170.0,558.0,1577.0,0.0,1.0,92507275.264,4140470.016,0.0
1995,COL,BDI,0.062700003,COL,BDI,170.0,108.0,11539.0,0.0,0.0,92507275.264,1000428.416,0.0
1995,PAN,NZL,0.0093358411,PAN,NZL,591.0,554.0,12005.0,0.0,0.0,7906100.224,63437168.64,0.0
2000,COL,ISL,7.59135e-05,COL,ISL,170.0,352.0,7798.0,0.0,0.0,99886579.712,8947860.48,0.0
2005,COL,UKR,0.12048644,COL,UKR,170.0,804.0,10640.0,0.0,0.0,146520129.536,86142017.536,0.0
2000,COL,BDI,0.012544585,COL,BDI,170.0,108.0,11539.0,0.0,0.0,99886579.712,870486.08,0.0
2005,COL,JAM,1.1268378,COL,JAM,170.0,388.0,1510.0,0.0,0.0,146520129.536,11075778.56,0.0
2000,PAN,COG,0.0,PAN,COG,591.0,178.0,10619.0,0.0,0.0,11620500.48,3219910.656,0.0
2005,COL,GEO,0.00095263682,COL,GEO,170.0,268.0,12003.0,0.0,0.0,146520129.536,6411147.264,0.0
1995,COL,SLE,0.0148905,COL,SLE,170.0,694.0,6738.0,0.0,0.0,92507275.264,870758.72,0.0
2015,PAN,DEU,6.6894722,PAN,DEU,591.0,280.0,,,,52132290.56,,
1995,PAN,BFA,0.077731512,PAN,BFA,591.0,854.0,8511.0,0.0,0.0,7906100.224,2379517.952,0.0
2015,COL,ERI,0.0,COL,ERI,170.0,232.0,12331.0,0.0,0.0,291519594.496,,0.0
2005,PAN,MAR,0.027682709,PAN,MAR,591.0,504.0,7790.0,0.0,0.0,15464699.904,59523858.432,0.0
2015,CRI,PSE,0.0,CRI,PSE,188.0,275.0,12038.0,0.0,0.0,54840102.912,,0.0
2015,PAN,KOR,9.4680967,PAN,KOR,591.0,410.0,14164.0,0.0,0.0,52132290.56,1382763986.944,0.0
2010,PAN,SVK,0.0056964257,PAN,SVK,591.0,703.0,9758.0,0.0,0.0,28814100.48,89011920.896,0.0
2000,PAN,BGR,0.0,PAN,BGR,591.0,100.0,10371.0,0.0,0.0,11620500.48,13353530.368,0.0
2015,PAN,NIC,0.17320512,PAN,NIC,591.0,558.0,814.0,0.0,1.0,52132290.56,12747741.184,0.0
1995,PAN,RWA,0.0,PAN,RWA,591.0,646.0,12204.0,0.0,0.0,7906100.224,1293535.232,0.0
2010,COL,TUR,4.3342361,COL,TUR,170.0,792.0,10763.0,0.0,0.0,287018188.8,731168047.104,0.0
2000,CRI,GTM,12.60586,CRI,GTM,188.0,320.0,872.0,0.0,1.0,15946442.752,19290566.656,1.0
1995,PAN,TUR,1.5837121,PAN,TUR,591.0,792.0,10872.0,0.0,0.0,7906100.224,169485942.784,0.0
2010,PAN,LAO,0.0,PAN,LAO,591.0,418.0,17013.0,0.0,0.0,28814100.48,7181441.024,0.0
2000,COL,MKD,0.0,COL,MKD,170.0,807.0,10126.0,0.0,0.0,99886579.712,3586884.096,0.0
2005,CRI,DEU,0.14697799,CRI,DEU,188.0,276.0,9641.0,0.0,0.0,19964893.184,2857558605.824,0.0
2005,PAN,MDV,0.0,PAN,MDV,591.0,462.0,16702.0,0.0,0.0,15464699.904,992473.984,0.0
1995,CRI,BMU,0.00032450966,CRI,BMU,188.0,60.0,3174.0,0.0,0.0,11722356.736,2030749.952,0.0
2000,CRI,BHR,0.014706428,CRI,BHR,188.0,48.0,13696.0,0.0,0.0,15946442.752,9063147.52,0.0
2015,PAN,BRB,1.6218739,PAN,BRB,591.0,52.0,2221.0,0.0,0.0,52132290.56,4421799.936,0.0
2005,CRI,MKD,9.2097776e-05,CRI,MKD,188.0,807.0,10532.0,0.0,0.0,19964893.184,5985808.896,0.0
2015,PAN,KEN,0.0011696398,PAN,KEN,591.0,404.0,12935.0,0.0,0.0,52132290.56,63767539.712,0.0
2000,CRI,NIC,38.218662,CRI,NIC,188.0,558.0,340.0,1.0,1.0,15946442.752,5107329.024,1.0
2010,CRI,OMN,0.0,CRI,OMN,188.0,512.0,14520.0,0.0,0.0,36298326.016,58641354.752,0.0
2005,CRI,PRT,0.00013906215,CRI,PRT,188.0,620.0,8023.0,0.0,0.0,19964893.184,197299601.408,0.0
2000,CRI,KOR,0.051114805,CRI,KOR,188.0,410.0,13838.0,0.0,0.0,15946442.752,561633034.24,0.0
2000,PAN,ARE,0.0,PAN,ARE,591.0,784.0,13833.0,0.0,0.0,11620500.48,104337375.232,0.0
2000,COL,ECU,156.7084,COL,ECU,170.0,218.0,990.0,1.0,1.0,99886579.712,18327386.112,1.0
2015,COL,ALB,0.0025193999,COL,ALB,170.0,8.0,10001.0,0.0,0.0,291519594.496,11390365.696,0.0
2015,COL,DEU,3.8185871,COL,DEU,170.0,276.0,9434.0,0.0,0.0,291519594.496,3363599810.56,1.0
2005,COL,MYS,0.0,COL,MYS,170.0,458.0,,,,146520129.536,,
2005,CRI,NAM,0.0,CRI,NAM,188.0,516.0,11574.0,0.0,0.0,19964893.184,7261301.248,0.0
2005,COL,MKD,0.00010775366,COL,MKD,170.0,807.0,10126.0,0.0,0.0,146520129.536,5985808.896,0.0
2010,COL,LBR,0.0,COL,LBR,170.0,430.0,7012.0,0.0,0.0,287018188.8,1292696.448,0.0
2015,PAN,CHE,0.0026307472,PAN,CHE,591.0,756.0,9132.0,0.0,0.0,52132290.56,670789926.912,1.0
2010,COL,MYS,0.0085731419,COL,MYS,170.0,458.0,19033.0,0.0,0.0,287018188.8,247533518.848,0.0
2005,CRI,YEM,0.0,CRI,YEM,188.0,886.0,,,,19964893.184,,
2000,COL,SVK,0.0050690002,COL,SVK,170.0,703.0,9719.0,0.0,0.0,99886579.712,29110067.2,0.0
2010,CRI,SVK,0.006687751,CRI,SVK,188.0,703.0,10011.0,0.0,0.0,36298326.016,89011920.896,0.0
2010,COL,BTN,0.0,COL,BTN,170.0,64.0,16053.0,0.0,0.0,287018188.8,1585396.224,0.0
2005,COL,GEO,2.8e-05,COL,GEO,170.0,268.0,12003.0,0.0,0.0,146520129.536,6411147.264,0.0
2010,CRI,ECU,3.4338198,CRI,ECU,188.0,218.0,1415.0,0.0,1.0,36298326.016,69555363.84,0.0
2010,PAN,DNK,0.0076150298,PAN,DNK,591.0,208.0,9318.0,0.0,0.0,28814100.48,319812403.2,0.0
2000,COL,MMR,0.0,COL,MMR,170.0,104.0,17409.0,0.0,0.0,99886579.712,8905066.496,0.0
1995,CRI,PER,0.017823437,CRI,PER,188.0,604.0,2552.0,0.0,1.0,11722356.736,52047687.68,0.0
1995,COL,BFA,0.014900812,COL,BFA,170.0,854.0,8013.0,0.0,0.0,92507275.264,2379517.952,0.0
1995,COL,IDN,0.009297803,COL,IDN,170.0,360.0,19806.0,0.0,0.0,92507275.264,,0.0
2000,COL,KHM,0.0,COL,KHM,170.0,116.0,18212.0,0.0,0.0,99886579.712,3654031.616,0.0
2010,COL,ECU,209.19867,COL,ECU,170.0,218.0,990.0,1.0,1.0,287018188.8,69555363.84,1.0
2000,COL,IRQ,0.0,COL,IRQ,170.0,368.0,12318.0,0.0,0.0,99886579.712,,0.0
2005,CRI,PAK,0.0001495,CRI,PAK,188.0,586.0,15052.0,0.0,0.0,19964893.184,109502103.552,0.0
1995,CRI,KEN,0.0,CRI,KEN,188.0,404.0,13428.0,0.0,0.0,11722356.736,9046320.128,0.0
1995,CRI,SWE,0.0012889778,CRI,SWE,188.0,752.0,9743.0,0.0,0.0,11722356.736,264051982.336,0.0
2000,COL,ISL,0.0,COL,ISL,170.0,352.0,7798.0,0.0,0.0,99886579.712,8947860.48,0.0
1995,PAN,UGA,0.0064112772,PAN,UGA,591.0,800.0,12441.0,0.0,0.0,7906100.224,5755819.008,0.0
2005,PAN,PHL,0.00010171269,PAN,PHL,591.0,608.0,16563.0,0.0,0.0,15464699.904,103065968.64,0.0
2000,COL,ARE,0.023930835,COL,ARE,170.0,784.0,13639.0,0.0,0.0,99886579.712,104337375.232,0.0
1995,COL,BLZ,0.0,COL,BLZ,170.0,84.0,2126.0,0.0,1.0,92507275.264,620031.744,0.0
1995,CRI,IDN,0.0,CRI,IDN,188.0,360.0,18761.0,0.0,0.0,11722356.736,,0.0
2010,COL,CAF,0.0,COL,CAF,170.0,140.0,10272.0,0.0,0.0,287018188.8,1986014.72,0.0
2015,CRI,SGP,65.099533,CRI,SGP,188.0,702.0,18494.0,0.0,0.0,54840102.912,296840691.712,1.0
1995,CRI,CHN,26.030281,CRI,CHN,188.0,156.0,14705.0,0.0,0.0,11722356.736,728007573.504,0.0
2000,CRI,PHL,15.3277,CRI,PHL,188.0,608.0,16146.0,0.0,0.0,15946442.752,81026293.76,0.0
2010,COL,SLE,0.0,COL,SLE,170.0,694.0,6738.0,0.0,0.0,287018188.8,2578159.616,0.0
2000,CRI,GEO,0.0,CRI,GEO,188.0,268.0,12282.0,0.0,0.0,15946442.752,3057453.568,0.0
1995,CRI,AGO,0.0,CRI,AGO,188.0,24.0,10979.0,0.0,0.0,11722356.736,5039552.512,0.0
2000,CRI,SUR,0.018017,CRI,SUR,188.0,740.0,3218.0,0.0,0.0,15946442.752,892164.416,0.0
2010,CRI,ECU,0.172019,CRI,ECU,188.0,218.0,1415.0,0.0,1.0,36298326.016,69555363.84,0.0
1995,COL,UGA,0.0023251052,COL,UGA,170.0,800.0,11865.0,0.0,0.0,92507275.264,5755819.008,0.0
2005,CRI,GAB,0.0,CRI,GAB,188.0,266.0,10398.0,0.0,0.0,19964893.184,8665736.192,0.0
2005,PAN,TON,0.0,PAN,TON,591.0,776.0,10958.0,0.0,0.0,15464699.904,264812.96,0.0
2010,CRI,CHL,3.5901783,CRI,CHL,188.0,152.0,5008.0,0.0,1.0,36298326.016,217501908.992,1.0
2010,COL,RUS,0.26894712,COL,RUS,170.0,643.0,10915.0,0.0,0.0,287018188.8,1524916158.464,0.0
2010,PAN,ZWE,0.0,PAN,ZWE,591.0,716.0,12489.0,0.0,0.0,28814100.48,9456807.936,0.0
