year,iso3_tp_o,iso3_tp_d,trade_comb,trade_i,trade_e,pref,mfn,tariff,industry
2002,USA,IRQ,0.64644736,0.68173206,10.32331,,,,Metals (27t28)
2009,MEX,KWT,0.98910189,0.0,0.98910189,,0.045517698,0.045517698,Chemicals (23t25)
2001,CAN,IRQ,0.0,0.0,0.0,,,,Minerals (26)
2001,USA,PRY,18.990278,20.499844,12.044357,,0.13959621,0.13959621,Food (15t16)
2002,USA,GHA,32.784405,35.390488,32.046719,,0.17316785,0.17316785,Food (15t16)
2003,MEX,ITA,75.776703,80.339607,89.52359,0.0043942155,0.044991985,0.0047361683,Chemicals (23t25)
2005,MEX,ESP,14.258087,15.439519,15.2299,0.0025754073,0.01217511,0.0025754073,Wood-Paper (20t22)
2009,CAN,KHM,0.070083939,0.07390929,0.14800426,,0.11192059,0.11192059,Metals (27t28)
2007,CAN,LBR,0.0,0.0,,,0.14485624,0.14485624,Textiles (17t19)
2009,USA,PHL,120.339,126.41495,195.52071,,0.085544117,0.085544117,Vehicles (34t35)
2006,USA,ALB,0.68687165,0.72436279,4.5397205,,0.06878183,0.06878183,Metals (27t28)
2006,USA,BEN,0.22111663,0.23943846,0.50549388,,0.11385185,0.11385185,Wood-Paper (20t22)
2000,MEX,BRA,236.25307,250.4791,245.04135,0.10617848,0.1191346,0.11660858,Chemicals (23t25)
2007,MEX,TUR,2.2774858,2.4955046,0.85035098,0.010344526,0.034653354,0.010336585,Minerals (26)
2001,USA,MAC,5.7966585,6.1457052,3.0534923,,0.0,0.0,Chemicals (23t25)
2010,CAN,CHE,152.41728,161.59511,173.70793,0.0,0.0,0.0,Chemicals (23t25)
2001,MEX,MEX,8035.0215,7881.9443,7196.833,0.0,0.0,0.0,Wood-Paper (20t22)
2005,USA,AGO,322.66788,0.0,322.66788,,0.04584204,0.04584204,Metals (27t28)
2005,USA,PAN,137.29207,148.20561,130.86603,,0.17167425,0.17167425,Food (15t16)
2007,MEX,KEN,0.32322651,0.33954626,0.0021619999,,0.066369116,0.066369116,Vehicles (34t35)
2004,CAN,HKG,218.3403,230.25786,220.57849,,0.0,0.0,Metals (27t28)
2009,MEX,MDG,0.0,0.0,0.0,,0.17340426,0.17340426,Other (36)
2007,CAN,MNG,0.016332226,0.017630501,0.0090220002,,0.050709218,0.050709218,Food (15t16)
2009,USA,AFG,2.4071951,2.5521445,107.50745,,0.048763312,0.048763312,Chemicals (23t25)
2005,MEX,LUX,0.023849901,0.026133001,0.031422,0.0063194265,0.034368902,0.0092758127,Minerals (26)
2009,MEX,ALB,0.47167864,0.49549374,0.033969,,0.02873897,0.02873897,Vehicles (34t35)
2008,MEX,FIN,4.2421885,4.5148435,4.21419,0.0010890071,0.026040426,0.0010890071,Other (36)
2001,CAN,UZB,0.0,0.0,,,0.209066,0.209066,Textiles (17t19)
2009,CAN,DNK,111.98531,116.86121,161.1703,0.0,0.079568617,0.079568617,Textiles (17t19)
2009,USA,PRY,10.727835,11.616748,14.46264,,0.10528544,0.10528544,Wood-Paper (20t22)
2000,USA,MEX,14987.608,15890.09,13440.938,0.0044643274,0.1313152,0.1313152,Chemicals (23t25)
2005,CAN,NAM,0.0047220229,0.005113292,0.053435337,,,,Wood-Paper (20t22)
2003,USA,LUX,38.890759,41.232571,40.013371,,0.044991985,0.044991985,Chemicals (23t25)
2010,MEX,JAM,27.82762,28.775751,16.72744,,0.050327107,0.050327107,Machines (29t33)
2002,CAN,ERI,0.0,0.0,0.0,,,,Food (15t16)
2002,CAN,CMR,0.43217784,0.46798831,0.0074048336,,0.1879631,0.1879631,Wood-Paper (20t22)
2002,USA,THA,791.25684,838.90247,603.88959,,0.086250737,0.086250737,Chemicals (23t25)
2006,MEX,MLT,0.026734902,0.028084749,0.020056,0.010175001,0.039116912,0.010175001,Vehicles (34t35)
2006,CAN,CIV,0.43036586,0.45385632,0.79139203,,0.12400536,0.12400536,Metals (27t28)
2000,MEX,SDN,0.16705143,0.17711046,0.077586666,,0.023454692,0.023454692,Chemicals (23t25)
2004,USA,GMB,4.4040465,4.7541308,3.7238634,,0.15988652,0.15988652,Food (15t16)
2008,CAN,MMR,0.0,0.0,0.0,,0.10819574,0.10819574,Food (15t16)
2008,CAN,ESP,136.36026,143.24509,100.19058,0.0087403227,0.039286397,0.039286397,Vehicles (34t35)
2002,USA,PRY,14.665306,15.405759,22.719715,,0.10166986,0.10166986,Vehicles (34t35)
2001,USA,LCA,4.1057234,4.3696074,2.7445595,,0.15538138,0.15538138,Other (36)
2003,CAN,HND,3.392344,3.673435,3.7574065,0.054388128,0.063231848,0.063231848,Wood-Paper (20t22)
2008,MEX,MHL,0.0021802112,,0.0021802112,,,,Machines (29t33)
2005,USA,KOR,814.68988,850.16199,552.80267,0.00047725491,0.10109027,0.10109027,Textiles (17t19)
2000,MEX,SCG,0.11371543,0.11866666,0.0,,0.19579813,0.19579813,Textiles (17t19)
2006,MEX,LBR,0.0,0.0,,,0.10238484,0.10238484,Food (15t16)
2001,USA,KWT,21.834595,22.937023,323.82977,,0.039999999,0.039999999,Vehicles (34t35)
2001,CAN,MWI,0.014213949,0.014989781,0.0,,0.10853529,0.10853529,Metals (27t28)
2007,USA,MAC,40.319096,43.52412,9.4647703,,0.0,0.0,Food (15t16)
2001,CAN,BTN,0.0,0.0,0.0,,0.17867647,0.17867647,Vehicles (34t35)
2007,CAN,ARG,2.6700709,2.9256713,1.6402419,,0.10782927,0.10782927,Minerals (26)
2008,USA,UGA,36.131943,37.363022,27.403193,,0.074350692,0.074350692,Machines (29t33)
2003,MEX,ZMB,0.0,0.0,0.0,,0.10857647,0.10857647,Vehicles (34t35)
2003,USA,HKG,716.16486,752.3241,714.0423,,0.0,0.0,Vehicles (34t35)
2005,CAN,POL,3.4227738,3.5718036,2.3524909,,0.13644181,0.13644181,Textiles (17t19)
2008,MEX,BRA,755.60394,801.10272,807.42908,0.0,0.086379744,0.086360253,Chemicals (23t25)
2008,USA,SOM,0.0,0.0,,,,,Wood-Paper (20t22)
2003,USA,TTO,107.38236,112.80412,174.15071,,0.077810295,0.077810295,Vehicles (34t35)
2007,MEX,TUR,133.68782,140.43773,2.6019399,0.013217692,0.041065808,0.012634559,Vehicles (34t35)
2009,MEX,TUR,3.4758949,3.6272378,2.2791739,0.064063549,0.079517253,0.061573859,Textiles (17t19)
2007,CAN,NIC,1.3781099,1.4476908,0.8310445,,0.035851471,0.035851471,Vehicles (34t35)
2003,MEX,SWE,3.082387,3.2506313,2.1895595,,0.031060336,0.031060336,Metals (27t28)
2009,USA,YEM,4.3744369,4.655592,3.1801267,,0.060106382,0.060106382,Other (36)
2006,MEX,SGP,4.5681033,4.8617058,2.6081324,,0.0,0.0,Other (36)
2010,CAN,TUR,65.537338,69.483673,55.544209,,0.043775648,0.043775648,Chemicals (23t25)
2008,USA,ETH,33.893154,35.93404,29.916487,,0.11260577,0.11260577,Chemicals (23t25)
2001,MEX,DOM,7.6760035,8.3120403,13.663345,,0.078175552,0.078175552,Wood-Paper (20t22)
2005,MEX,ECU,17.370314,18.751108,17.161711,0.21851629,0.18290071,0.18290071,Food (15t16)
2008,USA,NER,5.1598568,5.3356619,7.9606733,,0.096058436,0.096058436,Machines (29t33)
2001,MEX,DEU,48.461807,51.106972,65.497734,0.0089176474,0.026047751,0.0089176474,Metals (27t28)
2010,CAN,CHL,93.070763,98.150795,97.976807,0.0,0.059965394,0.059965394,Metals (27t28)
2002,MEX,CIV,0.13881727,0.14717618,0.0059699998,,0.075111009,0.075111009,Chemicals (23t25)
2002,MEX,AZE,7.7387624e-05,8.3800005e-05,0.0,,0.10949422,0.10949422,Wood-Paper (20t22)
2002,CAN,SLV,0.072369643,0.079297431,0.04892125,,0.062033538,0.062033538,Minerals (26)
2006,CAN,SRB,0.072245345,0.07539095,0.048989896,,0.12643176,0.12643176,Textiles (17t19)
2000,CAN,CHL,7.9994822,8.5136271,6.9397345,0.0,0.090000004,0.090000004,Other (36)
2002,USA,CAN,2312.2754,2533.6245,2805.5859,0.0,0.024195731,0.0,Minerals (26)
2004,MEX,ERI,0.0,0.0,,,,,Vehicles (34t35)
2006,USA,CRI,2027.5525,2096.6345,1953.5084,0.0,0.032090236,0.032090236,Machines (29t33)
2000,CAN,UZB,0.0,0.0,,,0.094222218,0.094222218,Wood-Paper (20t22)
2001,USA,GAB,5.9025259,6.2579474,4.6487565,,0.12069045,0.12069045,Chemicals (23t25)
2004,USA,CPV,0.47439533,0.50488585,0.062600225,,0.20545214,0.20545214,Other (36)
2007,CAN,ARG,24.790783,26.042473,15.801459,,0.13336764,0.13336764,Vehicles (34t35)
2008,CAN,SRB,4.3207169,4.5808897,1.4907906,,0.028881067,0.028881067,Chemicals (23t25)
2000,USA,CYP,5.0054264,5.3271365,3.2963288,,0.02833298,0.02833298,Other (36)
2009,MEX,USA,6119.854,6606.3311,6537.5952,0.0028809668,0.075028509,0.033854373,Food (15t16)
2007,MEX,MDA,0.010761783,0.011453466,0.0,,0.063759044,0.063759044,Other (36)
2003,USA,UZB,0.0,0.0,,,0.083451539,0.083451539,Food (15t16)
2008,MEX,CPV,0.069869004,0.075423002,0.0,,0.17269503,0.17269503,Food (15t16)
2001,USA,KHM,0.95545983,1.012993,1.3746022,,0.1105039,0.1105039,Chemicals (23t25)
2009,MEX,GEO,0.0010376663,0.001137,0.0,,0.045365855,0.045365855,Minerals (26)
2005,CAN,MAR,7.7308302,8.1211605,5.5023751,,0.1852331,0.1852331,Vehicles (34t35)
2009,MEX,CUB,56.651245,0.0,56.651245,0.056957684,0.081738755,0.081738755,Metals (27t28)
2000,USA,NAM,0.74252188,0.77485174,0.34452236,,,,Textiles (17t19)
2005,USA,ARM,10.59401,11.274911,7.3117313,,0.068971813,0.068971813,Other (36)
2002,CAN,COG,0.4423956,0.0,0.4423956,,0.12073918,0.12073918,Chemicals (23t25)
2005,CAN,BOL,0.11428043,0.12522025,0.039088834,,0.094918899,0.094918899,Minerals (26)
2003,USA,IRN,0.30082625,0.31392443,0.026994335,,0.63509965,0.63509965,Textiles (17t19)
2002,MEX,MUS,0.0040386012,0.0042144442,0.0,,0.33474022,0.33474022,Textiles (17t19)
2000,CAN,NLD,96.983566,102.27718,255.55592,0.0,0.027926991,0.027926991,Metals (27t28)
2007,CAN,ROU,6.1408987,6.6497364,4.4745436,,0.12503643,0.12503643,Wood-Paper (20t22)
2009,USA,CZE,293.32602,308.13608,66.918137,,0.059421323,0.059421323,Vehicles (34t35)
2010,MEX,FIN,1.3348957,1.4077576,0.026996655,0.0027158184,0.020257959,0.0025623993,Metals (27t28)
2008,USA,SRB,58.303841,61.247608,48.14933,,0.035286766,0.035286766,Vehicles (34t35)
2008,CAN,FJI,1.1896845,1.230219,0.40865335,,0.071115516,0.071115516,Machines (29t33)
2002,MEX,AUS,3.3530316,3.6308656,2.5862679,0.062736094,0.032781333,0.027146297,Wood-Paper (20t22)
2002,MEX,HND,16.656488,17.565641,17.826656,0.0638,0.026216781,0.026216781,Metals (27t28)
2006,CAN,AUS,140.66188,151.84331,149.02444,0.012224999,0.013087381,0.010936643,Food (15t16)
2001,CAN,TUR,31.071442,32.130096,20.353804,,0.021391913,0.021391913,Machines (29t33)
2003,USA,MUS,2.504884,2.6416068,0.41440007,,0.14088234,0.14088234,Metals (27t28)
2005,CAN,VEN,10.105017,10.90828,22.697557,,0.18412884,0.18412884,Food (15t16)
2000,CAN,ETH,0.051234841,0.053465638,0.20330127,,0.55952954,0.55952954,Textiles (17t19)
2010,CAN,IRQ,9.8227854,0.0,9.8227854,,,,Chemicals (23t25)
2005,CAN,DEU,15.094305,16.539249,21.826332,0.0,0.034368902,0.034368902,Minerals (26)
2008,CAN,GRC,7.8648477,8.2619448,8.9393682,0.0087403227,0.039286397,0.039286397,Vehicles (34t35)
2010,CAN,CPV,0.0,0.0,0.0,,0.11753049,0.11753049,Minerals (26)
2001,CAN,NOR,30.183712,31.21212,26.197433,0.0,0.0060851085,0.0060851085,Machines (29t33)
2005,USA,UGA,13.317609,13.771362,10.795971,,0.074326031,0.074326031,Machines (29t33)
2001,MEX,KGZ,0.0,0.0,0.0,,0.030478721,0.030478721,Metals (27t28)
2002,MEX,UZB,0.0,0.0,,,0.090361699,0.090361699,Chemicals (23t25)
2005,CAN,CUB,5.1832356,5.6794157,4.9360375,,0.098170727,0.098170727,Minerals (26)
2002,USA,SWE,379.61603,402.4747,394.38013,,0.038143236,0.038143236,Chemicals (23t25)
2008,MEX,BRA,30.188887,32.588646,24.316042,0.1,0.12383546,0.12383546,Food (15t16)
2006,USA,OMN,7.7832279,8.4281502,7.7055035,0.0,0.048222221,0.048222221,Wood-Paper (20t22)
2001,CAN,OMN,0.5661509,0.6025387,0.61661714,,0.049468085,0.049468085,Other (36)
2007,USA,CAN,19271.74,20323.639,23483.852,0.0,0.019962486,0.0,Metals (27t28)
2000,CAN,CHL,3.6391156,3.9874802,2.1691625,0.0,0.090000004,0.090000004,Minerals (26)
2008,CAN,JOR,1.9703317,2.0969694,1.8001595,0.0,0.25751328,0.25751328,Other (36)
2006,CAN,DNK,1.4089321,1.5438061,1.4963032,0.0,0.034341466,0.034341466,Minerals (26)
2005,MEX,HND,33.411812,36.067768,31.265541,0.097499996,0.12145738,0.12145738,Food (15t16)
2007,USA,SEN,4.1418958,4.3222365,4.8568683,,0.17447245,0.17447245,Textiles (17t19)
2001,MEX,ZWE,0.0031812531,0.003341875,0.0131645,,0.17262205,0.17262205,Vehicles (34t35)
2006,USA,YEM,14.798417,16.02462,2.7160547,,0.062203556,0.062203556,Wood-Paper (20t22)
2007,CAN,MDG,6.0365472,6.4000387,0.66974372,,0.078327097,0.078327097,Chemicals (23t25)
2003,MEX,BWA,0.0,0.0,0.0,,,,Metals (27t28)
2005,MEX,ETH,0.10544372,0.11179303,0.0071260496,,0.113296,0.113296,Chemicals (23t25)
2003,MEX,TKM,0.0,0.0,,,0.035975609,0.035975609,Minerals (26)
2007,USA,CHE,118.18415,127.97695,117.16863,,0.0,0.0,Wood-Paper (20t22)
2008,USA,ERI,0.0,0.0,,,,,Machines (29t33)
2001,MEX,KEN,0.0024049999,0.0,0.0024049999,,0.25277188,0.25277188,Food (15t16)
2005,MEX,KEN,0.01166684,0.012416694,0.013361973,,0.21932606,0.21932606,Other (36)
2008,CAN,IRQ,14.670501,0.0,14.670501,,,,Textiles (17t19)
2004,MEX,NGA,0.03747699,0.0,0.03747699,,0.24286333,0.24286333,Metals (27t28)
2008,USA,CRI,443.98425,480.77298,391.17462,0.001342478,0.066577189,0.066577189,Wood-Paper (20t22)
2009,MEX,NZL,13.209371,13.876314,2.0528212,0.041136764,0.030189704,0.029711764,Vehicles (34t35)
2007,MEX,USA,42971.082,45140.695,48040.281,0.00013445379,0.027565442,0.0,Vehicles (34t35)
2003,USA,CRI,180.67937,188.54625,313.12109,0.0,0.10860754,0.10860754,Textiles (17t19)
2004,CAN,AZE,1.0075696,1.0625651,1.5680276,,0.076810725,0.076810725,Metals (27t28)
2006,MEX,CIV,1.151872,1.1911182,0.11104534,,0.095751181,0.095751181,Machines (29t33)
2001,MEX,SOM,0.0,0.0,,,,,Metals (27t28)
2002,CAN,GMB,0.016967993,0.017989725,0.039528001,,0.087446392,0.087446392,Chemicals (23t25)
2003,USA,ESP,169.26398,180.14297,136.44183,,0.026659044,0.026659044,Other (36)
2008,MEX,BEN,1.6333333e-05,0.0,1.6333333e-05,,0.16008677,0.16008677,Food (15t16)
2001,CAN,LCA,0.23580307,0.24867377,0.15809427,,0.031859513,0.031859513,Metals (27t28)
2006,CAN,AZE,0.22979987,0.24456963,1.7568716,,0.14253154,0.14253154,Other (36)
2001,CAN,IDN,2.0785477,2.2121408,1.7265785,,0.10950851,0.10950851,Other (36)
2005,CAN,BMU,2.4485981,0.0,2.4485981,,0.19677621,0.19677621,Minerals (26)
2005,MEX,MUS,1.0501707,1.0859516,0.031672999,,0.044829782,0.044829782,Machines (29t33)
2008,USA,AZE,11.152157,12.038659,17.155128,,0.13812602,0.13812602,Food (15t16)
2008,MEX,TZA,9.547473e-05,0.00010161111,0.00012107143,,0.21932606,0.21932606,Other (36)
2006,USA,NLD,539.78424,569.24707,644.58362,,0.020293599,0.020293599,Metals (27t28)
2008,MEX,BGD,0.03311171,0.03455342,0.0014520778,,0.21367714,0.21367714,Textiles (17t19)
2001,USA,MDV,0.040736243,0.044635836,0.026139665,,0.22642256,0.22642256,Minerals (26)
2008,MEX,LBR,0.0,0.0,,,0.19844721,0.19844721,Other (36)
2003,CAN,GTM,11.490444,11.881943,6.3263721,,0.027569132,0.027569132,Machines (29t33)
2002,MEX,GTM,22.947605,23.94676,31.563936,0.0,0.13607849,0.13607849,Textiles (17t19)
2008,CAN,SOM,0.0,0.0,,,,,Food (15t16)
2008,USA,GRC,230.77638,244.67261,184.35539,,0.038050115,0.038050115,Chemicals (23t25)
2005,USA,JOR,45.706959,48.201756,62.213871,0.08697851,0.13149936,0.056355018,Metals (27t28)
2009,MEX,SAU,4.4118347,4.762538,2.3918741,,0.061172996,0.061172996,Food (15t16)
2003,USA,GHA,6.3138685,6.8370385,6.4883771,,0.17244443,0.17244443,Wood-Paper (20t22)
2002,MEX,ZAF,1.4185408,1.5097138,0.3540917,,0.087331384,0.087331384,Other (36)
2002,CAN,UKR,0.13595149,0.14896584,0.081933498,0.054458443,0.11198598,0.11198598,Minerals (26)
2006,USA,CHN,20482.734,21180.615,17412.234,,0.091605924,0.091605924,Machines (29t33)
2001,USA,GTM,48.511108,50.623318,245.62531,0.0,0.16881406,0.16881406,Textiles (17t19)
2009,USA,SAU,4686.4063,4846.0801,3925.6931,,0.046301316,0.046301316,Machines (29t33)
2007,MEX,BHS,0.16008925,0.16705965,0.6085726,,0.26382345,0.26382345,Textiles (17t19)
2003,MEX,BEL,5.5293579,6.0586715,4.8002453,0.0055158539,0.034358539,0.0055158539,Minerals (26)
2004,MEX,NIC,42.557007,44.006996,36.877953,0.0,0.023500197,0.023500197,Machines (29t33)
2005,MEX,JOR,0.074598156,0.078669906,0.026721001,,0.13149936,0.13149936,Metals (27t28)
2010,USA,BOL,18.318232,19.11582,12.554319,,0.20856293,0.20856293,Textiles (17t19)
2007,CAN,UZB,0.0,0.0,,,0.11774665,0.11774665,Machines (29t33)
2009,CAN,CZE,9.8128023,10.348408,6.7780051,,0.039160382,0.039160382,Metals (27t28)
2009,MEX,ZMB,0.10806675,0.114574,0.3567974,,0.077539317,0.077539317,Chemicals (23t25)
2008,MEX,HTI,0.0,0.0,,,0.015224913,0.015224913,Metals (27t28)
2005,USA,TJK,1.310614,0.0,1.310614,,0.054483432,0.054483432,Chemicals (23t25)
2000,CAN,LKA,1.0503933,1.1077265,1.3911263,,0.086023875,0.086023875,Metals (27t28)
2009,USA,ISR,84.410637,92.491089,76.711494,0.0,0.051659755,0.0031792682,Minerals (26)
2007,CAN,BEN,0.015828265,0.01651744,0.0041047055,,0.17447245,0.17447245,Textiles (17t19)
2002,CAN,CUB,4.0168557,4.191752,2.1175463,,0.16729191,0.16729191,Textiles (17t19)
2006,MEX,CRI,58.616299,63.47327,49.438602,0.001342478,0.066179849,0.066179849,Wood-Paper (20t22)
2003,MEX,JPN,5.3092985,5.7492294,2.2179253,0.0040674154,0.01240089,0.0040924447,Wood-Paper (20t22)
2007,MEX,BTN,0.012629203,0.0130595,0.011346,,0.12726825,0.12726825,Machines (29t33)
2004,MEX,HUN,0.12546115,0.13092381,0.088908061,,0.083161533,0.083161533,Textiles (17t19)
2005,USA,LAO,0.039882332,0.0,0.039882332,,0.097479485,0.097479485,Textiles (17t19)
2004,MEX,ECU,2.5342569,2.6971395,2.844898,0.2301411,0.17234044,0.17234044,Other (36)
2007,CAN,PRT,9.8433046,10.380577,11.152864,0.0,0.020306056,0.020306056,Metals (27t28)
2010,USA,LAO,0.0071434872,0.0077354005,0.12900642,,0.12888889,0.12888889,Wood-Paper (20t22)
2004,MEX,BEN,0.019010499,0.0,0.019010499,,0.12406298,0.12406298,Metals (27t28)
2002,CAN,BTN,0.0062179998,0.0,0.0062179998,,0.2359338,0.2359338,Food (15t16)
2005,CAN,TZA,0.59334916,0.64251447,0.63208383,,0.17370355,0.17370355,Wood-Paper (20t22)
2002,USA,BWA,4.3030877,4.5379605,1.4475873,,,,Metals (27t28)
2004,CAN,NZL,4.4671926,4.6616969,4.1217074,0.020719143,0.075167947,0.039161067,Textiles (17t19)
2005,MEX,HUN,1.9959627,2.1161499,1.2918583,,0.051611837,0.051611837,Chemicals (23t25)
2002,CAN,TJK,0.364512,0.0,0.364512,,0.10692307,0.10692307,Food (15t16)
2007,CAN,BGR,1.167056,1.2637588,1.0491446,,0.08395911,0.08395911,Wood-Paper (20t22)
2003,MEX,GHA,0.99688244,1.0308479,0.037088223,,0.077564098,0.077564098,Machines (29t33)
2002,MEX,AZE,0.0,0.0,0.0,,0.13482805,0.13482805,Minerals (26)
2004,USA,NGA,34.069935,0.0,34.069935,,0.52044916,0.52044916,Food (15t16)
2004,USA,MHL,0.29412603,,0.29412603,,,,Textiles (17t19)
2002,CAN,MNG,0.057101,0.0,0.057101,,0.07,0.07,Minerals (26)
2000,USA,ZMB,0.87057126,0.91808921,1.2029399,,0.10708478,0.10708478,Metals (27t28)
2010,MEX,YEM,0.07425198,0.077484958,0.0,,0.075468928,0.075468928,Textiles (17t19)
2003,USA,MUS,1.2551286,1.3549007,0.247385,,0.23655224,0.23655224,Food (15t16)
2001,MEX,DOM,7.3371038,7.7375808,12.262568,,0.078992039,0.078992039,Metals (27t28)
2004,USA,SLV,51.167995,54.45668,27.796799,0.0,0.11112554,0.11112554,Other (36)
2008,MEX,TKM,0.0,0.0,,,0.16121335,0.16121335,Textiles (17t19)
2000,MEX,MNG,0.0,0.0,0.0,,0.050000001,0.050000001,Chemicals (23t25)
2004,MEX,LKA,0.0029381523,0.0030865001,0.0022916668,0.13149166,0.095580146,0.094711028,Vehicles (34t35)
2007,MEX,SEN,0.00078735745,0.00083033333,0.00048800002,,0.12442336,0.12442336,Metals (27t28)
2009,CAN,AUS,195.85966,205.74864,217.56874,0.01172647,0.035338603,0.02406103,Vehicles (34t35)
2010,USA,BOL,84.570526,89.662956,66.038254,,0.072776437,0.072776437,Chemicals (23t25)
2007,MEX,LAO,0.0,0.0,0.0,,0.061303288,0.061303288,Metals (27t28)
2005,CAN,DOM,18.434372,19.899748,20.376877,,0.16434422,0.16434422,Food (15t16)
2006,MEX,BHS,0.093517751,0.098622181,0.62385499,,0.33918685,0.33918685,Metals (27t28)
2008,MEX,SDN,0.0,0.0,0.0,,0.34399146,0.34399146,Food (15t16)
2004,CAN,BTN,0.001802,0.0,0.001802,,0.18577778,0.18577778,Wood-Paper (20t22)
2001,USA,JPN,1594.5905,1664.02,1897.9567,0.0,0.081852637,0.081852637,Textiles (17t19)
2003,USA,GTM,220.79988,239.09547,229.21263,0.0,0.063320443,0.063320443,Wood-Paper (20t22)
2004,MEX,MKD,0.0045500156,0.0048424555,0.0,,0.12958723,0.12958723,Other (36)
2005,MEX,SGP,9.0335932,9.751687,6.5156126,0.0,0.0,0.0,Food (15t16)
2007,MEX,KGZ,0.005116757,0.0054456224,0.0,0.11033215,0.072872341,0.072872341,Other (36)
2005,CAN,TUN,4.1100321,4.3343673,2.5923548,,0.19448668,0.19448668,Metals (27t28)
2005,CAN,UGA,0.048057728,0.050680835,0.092954308,,0.10781142,0.10781142,Metals (27t28)
2006,MEX,FRA,32.166245,34.233639,9.8798761,0.0011173759,0.026082978,0.0011173759,Other (36)
2003,CAN,ERI,0.10223559,0.10839172,0.030158333,,,,Chemicals (23t25)
2009,USA,SGP,911.47534,970.05792,816.65625,,0.0,0.0,Other (36)
2009,MEX,BHS,1.901176,2.0523033,1.1380465,,0.22412318,0.22412318,Food (15t16)
2010,USA,DZA,260.31696,275.99197,110.13754,,0.14503486,0.14503486,Chemicals (23t25)
2002,USA,SVK,66.130028,70.112053,7.6700745,,0.036359426,0.036359426,Chemicals (23t25)
2002,USA,DZA,72.625366,76.99852,40.553051,,0.15886737,0.15886737,Chemicals (23t25)
2009,USA,JAM,55.563515,58.368923,51.910797,,0.065261394,0.065261394,Vehicles (34t35)
2008,USA,CHN,2897.3943,3023.5486,3370.7998,,0.12430295,0.12430295,Textiles (17t19)
2010,MEX,MNG,0.75539637,0.0,0.75539637,,0.050000001,0.050000001,Other (36)
2010,USA,MWI,0.12203386,0.13371591,0.10247534,,0.14367378,0.14367378,Minerals (26)
2008,USA,MKD,3.8932037,4.265892,0.21447,,0.11427347,0.11427347,Minerals (26)
2006,CAN,BRA,8.7160387,9.5504074,7.8378844,,0.10770732,0.10770732,Minerals (26)
2001,MEX,NGA,0.001744058,0.0018885715,0.10821886,,0.22666666,0.22666666,Wood-Paper (20t22)
2003,USA,PHL,334.72208,354.87744,331.86258,,0.034888986,0.034888986,Chemicals (23t25)
2003,CAN,NAM,0.066012256,0.0699872,0.69555151,,,,Chemicals (23t25)
2007,MEX,MHL,0.00041450001,,0.00041450001,,,,Food (15t16)
2007,USA,ALB,2.4594822,2.5937266,3.8682225,,0.056849655,0.056849655,Metals (27t28)
2003,MEX,BIH,0.00088469265,0.00092321273,0.0,,0.10716096,0.10716096,Textiles (17t19)
2007,CAN,ZMB,5.107389,5.3861632,4.1691957,,0.10885086,0.10885086,Metals (27t28)
2003,USA,MUS,24.750154,25.593433,12.786273,,0.14137909,0.14137909,Machines (29t33)
2005,USA,BOL,18.674553,20.159019,13.239369,,0.09960591,0.09960591,Food (15t16)
2004,MEX,HTI,0.0,0.0,,,0.0099999998,0.0099999998,Wood-Paper (20t22)
2003,USA,KEN,68.792786,71.788071,28.626274,,0.29384711,0.29384711,Textiles (17t19)
2005,CAN,OMN,0.13876034,0.14480206,0.21237072,,0.050117236,0.050117236,Textiles (17t19)
2010,USA,RUS,3531.8535,3652.1895,2012.4279,,0.060543943,0.060543943,Machines (29t33)
2007,CAN,UKR,7.2415962,7.8172417,8.8549175,0.061989974,0.12944378,0.12944378,Food (15t16)
2010,MEX,ALB,0.24742959,0.25992233,0.0,,0.02873897,0.02873897,Vehicles (34t35)
2006,CAN,EST,0.60775363,0.63421565,0.32765868,0.0,0.079561993,0.079561993,Textiles (17t19)
2006,USA,URY,6.2221684,6.8178034,3.1539397,,0.10721952,0.10721952,Minerals (26)
2001,USA,AFG,0.98336673,0.0,0.98336673,,0.043303661,0.043303661,Chemicals (23t25)
2003,USA,BWA,2.9709375,3.1002941,1.4415605,,,,Textiles (17t19)
2004,CAN,SUR,0.34820616,0.36917344,1.2140094,,0.12839659,0.12839659,Chemicals (23t25)
2010,CAN,ALB,0.032201428,0.035284001,0.012581333,,0.10343658,0.10343658,Minerals (26)
2004,USA,KWT,78.690697,84.945946,80.540382,,0.05315746,0.05315746,Food (15t16)
2007,CAN,EST,6.8463631,7.3905907,2.9624312,0.012196815,0.13460062,0.13460062,Food (15t16)
2009,MEX,YEM,0.0052503371,0.0055877883,0.019733001,,0.060106382,0.060106382,Other (36)
2003,MEX,TJK,0.0,0.0,0.0,,0.10692307,0.10692307,Food (15t16)
2004,MEX,HND,5.3639808,5.8774633,5.2894979,,0.062460367,0.062460367,Minerals (26)
2002,CAN,ROU,21.901131,22.647339,7.673522,,0.12420098,0.12420098,Machines (29t33)
2003,CAN,KGZ,0.42893609,0.46447793,0.29687047,,0.0067777778,0.0067777778,Wood-Paper (20t22)
2008,USA,PER,708.96338,751.65375,748.53491,0.0,0.033747286,0.033747286,Chemicals (23t25)
2009,CAN,ROU,19.375727,20.035889,18.36697,,0.11701549,0.11701549,Machines (29t33)
2001,CAN,TUN,2.0531425,2.1652081,1.9252466,,0.22930208,0.22930208,Metals (27t28)
