year,country_id_o,country_id_d,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,distw_harmonic,distw_arithmetic,distw_harmonic_jh,distw_arithmetic_jh,dist,main_city_source_o,main_city_source_d,distcap,contig,diplo_disagreement,scaled_sci_2021,comlang_off,comlang_ethno,comcol,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,comrelig,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,fta_wto,fta_wto_raw,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
2006,MEX,ARM,MEX,ARM,484.0,51.0,1,1,-6.0,4.0,12247.0,12254.0,12208.0,12215.0,12412.0,UN_WUP_Largest,UN_WUP_Largest,12412.0,0.0,0.14,181.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,112116.692,3002.911,966735953.92,6384457.728,8.623,2.126,1.0,1.0,1.0,1.0,1464036640.601,16590220.304,13.298,5.608,110092.375,2958.5,1563848064.0,17868910.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,24.1,5.1,8.0,9.0,9.5,17.0,17.5,26.0,131.209,712.973,813.436,807.384,129.0,712.046
2004,MEX,ABW,MEX,ABW,484.0,533.0,1,1,-6.0,-4.0,3339.0,3415.0,,,3204.0,UN_WUP_Largest,UN_WUP_Capitals,3204.0,0.0,,3409.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.815,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,109381.554,98.742,770267611.136,2228279.296,7.042,22.567,1.0,1.0,1.0,1.0,1212330478.19,,11.331,,106995.586,98.737,1414710016.0,4200100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,28.5,,9.0,,31.5,,40.5,,1398518.149,,1398518.21,4613.21,1443471.0,8879.63
2008,CAN,LIE,CAN,LIE,124.0,438.0,1,1,-5.0,1.0,6730.0,6817.0,6744.0,6866.0,6575.0,UN_WUP_Largest,UN_WUP_Capitals,6224.0,0.0,0.871,,,,,,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,33245.773,35.582,1542560677.888,4929415.168,46.399,138.537,1.0,1.0,1.0,1.0,1339060588.631,,40.278,,33404.547,,1382668416.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,,2.0,,5.5,,7.5,,,,,,,
2004,USA,OMN,USA,OMN,840.0,512.0,1,1,-5.0,4.0,12436.0,12499.0,12299.0,12349.0,11367.0,UN_WUP_Largest,UN_WUP_Largest,11692.0,0.0,3.979,1548.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,292805.298,2464.001,12274900140.032,24763588.608,41.922,10.05,1.0,1.0,1.0,1.0,12274928000.0,87628537.16,41.922,35.844,292539.344,2444.751,14264112128.0,63753352.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,4.9,6.0,11.0,6.0,35.4,12.0,46.4,329902.261,424103.4,388601.05,373163.0,329800.0,424103.469
2000,CAN,ISR,CAN,ISR,124.0,376.0,1,1,-5.0,2.0,9401.0,9447.0,9359.0,9423.0,9288.0,UN_WUP_Largest,UN_WUP_Largest,8991.0,0.0,1.14,,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.006,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,1.0,30769.699,6289.0,739455926.272,131451207.68,24.032,20.902,1.0,1.0,1.0,1.0,898024619.55,156859731.071,29.185,24.942,30735.773,6013.741,1149054848.0,190653376.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,,,,,,,,,211774.17,340731.0,304643.136,294176.094,203991.406,340700.0
2000,CAN,MSR,CAN,MSR,124.0,500.0,1,1,-5.0,-4.0,3857.0,4138.0,,,3396.0,UN_WUP_Largest,UN_WUP_Capitals,3414.0,0.0,,,1.0,1.0,0.0,0.0,3.0,,2.0,2.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,30769.699,3.942,739455926.272,,24.032,,1.0,2.0,1.0,,898024619.55,,29.185,,30735.773,4.955,1149054848.0,72368.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,194.539,642.636,191.995,191.995,,642.637
2006,USA,CRI,USA,CRI,840.0,188.0,1,1,-5.0,-6.0,3310.0,3524.0,3278.0,3474.0,3553.0,UN_WUP_Largest,UN_WUP_Largest,3285.0,0.0,3.082,8514.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.297,0.0,0.0,0.0,0.0,,,,1.0,0.0,1820.0,1.0,298379.913,4392.493,13855900041.216,22526464.0,46.437,5.128,1.0,1.0,1.0,1.0,13855888000.0,46093166.734,46.437,10.697,297827.375,4308.794,15268674560.0,47028840.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,0.8,12.5,6.0,12.0,6.0,87.0,12.0,99.0,4116853.084,4355055.187,4494501.406,4121216.25,4132300.0,4576915.0
2007,MEX,BLZ,MEX,BLZ,484.0,84.0,1,1,-6.0,-6.0,1182.0,1374.0,984.0,1354.0,1123.0,UN_WUP_Largest,UN_WUP_Capitals,1123.0,1.0,0.247,15222.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.634,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,286.196,1043394920.448,1290542.592,9.19,4.509,1.0,1.0,1.0,1.0,1551984889.082,2221431.984,13.877,7.444,111836.352,298.407,1611901440.0,2278372.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,22.9,37.0,8.0,9.0,9.0,43.0,17.0,52.0,102471.132,65808.666,102888.258,70538.734,102465.0,65808.656
2001,USA,ERI,USA,ERI,840.0,232.0,1,1,-5.0,3.0,12015.0,12129.0,11935.0,11999.0,10740.0,UN_WUP_Largest,UN_WUP_Largest,11064.0,0.0,3.196,,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,284968.964,4101.609,10621800153.088,752368.512,37.274,0.183,1.0,1.0,1.0,1.0,10621824000.0,5022891.985,37.274,1.436,284852.375,,13134155776.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,21604.63,20357.257,19304.571,7774.692,21800.0,20357.256
2003,CAN,EST,CAN,EST,124.0,233.0,1,1,-5.0,2.0,6666.0,6697.0,6618.0,6664.0,6655.0,UN_WUP_Largest,UN_WUP_Largest,6328.0,0.0,0.041,3458.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,31676.001,1370.72,887751770.112,9822143.488,28.026,7.166,1.0,1.0,1.0,1.0,1019620715.104,17906970.227,32.189,13.064,31627.807,1372.909,1200164864.0,19641746.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6,8.0,3.0,6.0,3.5,72.0,6.5,78.0,5920.9,22131.72,21476.581,20332.934,5620.496,19577.16
2009,MEX,IDN.1,MEX,IDN,484.0,360.0,1,0,-6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,116422.752,,895313117.184,,7.69,,1.0,,1.0,,1627727051.35,,14.092,,115505.227,,1602847872.0,,1.0,,1.0,,0.0,,,,,,19.5,,8.0,,9.5,,17.5,,,,,,,
2000,USA,AUS,USA,AUS,840.0,36.0,1,1,-5.0,10.0,14663.0,14888.0,14959.0,15116.0,15988.0,UN_WUP_Largest,UN_WUP_Largest,15944.0,0.0,1.762,7443.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.191,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,282162.415,19153.0,10284800409.6,414987124.736,36.45,21.667,1.0,1.0,1.0,1.0,10284779000.0,505756626.103,36.45,26.406,281982.781,19065.838,12948142080.0,663465408.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12377928.594,13804033.876,13639484.188,13392899.0,12331800.0,14355647.0
2003,CAN,DEU.1,CAN,DEU,124.0,280.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,31676.001,,887751770.112,,28.026,,1.0,,1.0,,1019620715.104,,32.189,,31627.807,,1200164864.0,,1.0,,1.0,,0.0,,,,,,0.6,,3.0,,3.5,,6.5,,,,,,,
2003,USA,ZWE,USA,ZWE,840.0,716.0,1,1,-5.0,2.0,13905.0,14053.0,13861.0,13944.0,12539.0,UN_WUP_Largest,UN_WUP_Largest,12785.0,0.0,3.846,2285.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.137,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,290107.941,12673.103,11510700048.384,5727591.936,39.677,0.452,1.0,1.0,1.0,1.0,11510670000.0,20234416.917,39.677,1.602,290027.625,12633.896,13753587712.0,20582894.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,371.3,6.0,10.0,6.0,132.0,12.0,142.0,41675.627,27831.72,46685.242,45346.531,41800.0,9512.357
2005,CAN,SSD,CAN,SSD,124.0,728.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,32312.0,,1164179537.92,,36.029,,1.0,,1.0,,1167581267.653,,36.135,,32287.979,,1326924672.0,,1.0,,1.0,,0.0,,,,,,0.9,,3.0,,3.5,,6.5,,,,,,,
2002,CAN,PAK.2,CAN,PAK,124.0,586.0,1,1,-5.0,5.0,11166.0,11179.0,10773.0,10791.0,11677.0,UN_WUP_Largest,UN_WUP_Largest,10696.0,0.0,1.544,2812.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.011,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,31362.0,149693.68,752531734.528,72306819.072,23.995,0.483,1.0,1.0,1.0,1.0,967558830.683,419506884.674,30.851,2.9,31320.889,144654.141,1160419712.0,388437280.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,54787.237,77949.821,52862.201,40939.879,53330.305,78325.195
2002,USA,NRU,USA,NRU,840.0,520.0,1,1,-5.0,12.0,10741.0,10992.0,10955.0,11100.0,12462.0,UN_WUP_Largest,UN_WUP_Capitals,12278.0,0.0,2.344,,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,287625.183,12.329,10977500200.96,,38.166,,1.0,2.0,1.0,,10977514000.0,,38.166,,287506.844,,13407039488.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2873.655,,2728.022,2728.022,2900.0,3074.0
2010,CAN,PAK.1,CAN,PAK,124.0,586.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,34005.276,,1614072119.296,,47.465,,1.0,,1.0,,1361137270.766,,40.027,,34168.668,,1358793472.0,,1.0,,1.0,,0.0,,,,,,0.4,,2.0,,5.5,,7.5,,,,,,,
2005,MEX,BFA,MEX,BFA,484.0,854.0,1,1,-6.0,0.0,10356.0,10370.0,10311.0,10333.0,10344.0,UN_WUP_Largest,UN_WUP_Largest,10344.0,0.0,0.363,529.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.085,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,110731.827,13421.929,866346467.328,5462709.248,7.824,0.407,1.0,1.0,1.0,1.0,1324755569.141,14719680.121,12.213,1.097,108472.227,13421.931,1482598912.0,16481358.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,26.2,137.4,9.0,12.0,31.5,40.0,40.5,52.0,,1.799,1.799,1.799,,
2004,CAN,MTQ,CAN,MTQ,124.0,474.0,1,1,-5.0,-4.0,4138.0,4405.0,,,3667.0,UN_WUP_Largest,UN_WUP_Capitals,3682.0,0.0,,11031.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.452,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,31995.001,429.51,1018385596.416,,31.83,,1.0,2.0,1.0,,1079987051.624,,33.755,,31949.418,,1252365952.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9,,3.0,,3.5,,6.5,,,,,,,
2004,USA,SVK,USA,SVK,840.0,703.0,1,1,-5.0,1.0,8017.0,8163.0,8007.0,8090.0,6865.0,UN_WUP_Largest,UN_WUP_Largest,7193.0,0.0,1.845,1254.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.259,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,292805.298,5372.28,12274900140.032,57329422.336,41.922,10.671,1.0,1.0,1.0,1.0,12274928000.0,81652852.265,41.922,15.199,292539.344,5399.419,14264112128.0,90056240.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.7,5.7,6.0,9.0,6.0,52.0,12.0,61.0,131676.933,473559.155,312187.666,294397.781,131700.0,327542.625
2009,CAN,MNG,CAN,MNG,124.0,496.0,1,1,-5.0,8.0,9303.0,9354.0,8914.0,8977.0,9837.0,UN_WUP_Largest,UN_WUP_Largest,9661.0,0.0,2.01,1217.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,33628.571,2672.223,1370839187.456,4583834.624,40.764,1.715,1.0,1.0,1.0,1.0,1304488409.236,19029285.854,38.791,7.132,33789.828,2668.289,1289737088.0,16626480.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,3.0,2.0,7.0,5.5,13.0,7.5,20.0,4301.87,,4218.207,4175.043,4240.416,7492.2
2007,MEX,VAT,MEX,VAT,484.0,336.0,1,1,-6.0,1.0,10172.0,10177.0,,,10255.0,UN_WUP_Largest,UN_WUP_Capitals,10255.0,0.0,,,,,,,1.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,,1043394920.448,,9.19,,1.0,,1.0,,1551984889.082,,13.877,,111836.352,,1611901440.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,22.9,,8.0,,9.0,,17.0,,,,,,,
2009,MEX,LKA,MEX,LKA,484.0,144.0,1,1,-6.0,5.5,16794.0,16808.0,16743.0,16759.0,17086.0,UN_WUP_Largest,UN_WUP_Largest,17086.0,0.0,0.887,401.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,20450.001,895313117.184,42067976.192,7.69,2.057,1.0,1.0,1.0,1.0,1627727051.35,154385960.507,14.092,7.732,115505.227,20075.086,1602847872.0,150551040.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,19.5,41.9,8.0,9.0,9.5,44.0,17.5,53.0,5114.341,2299.452,4625.369,4027.826,5109.0,2295.44
2000,CAN,GNB,CAN,GNB,124.0,624.0,1,1,-5.0,0.0,7435.0,7640.0,7748.0,8005.0,7008.0,UN_WUP_Largest,UN_WUP_Largest,6756.0,0.0,,1372.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,30769.699,1273.312,739455926.272,370173.856,24.032,0.291,1.0,1.0,1.0,1.0,898024619.55,1340458.501,29.185,1.078,30735.773,1243.229,1149054848.0,1764475.625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,109.295,,83.814,68.508,109.84,116.432
2003,CAN,HUN,CAN,HUN,124.0,348.0,1,1,-5.0,1.0,7254.0,7316.0,7250.0,7338.0,7142.0,UN_WUP_Largest,UN_WUP_Largest,6794.0,0.0,0.032,4104.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,31676.001,10129.552,887751770.112,84738408.448,28.026,8.365,1.0,1.0,1.0,1.0,1019620715.104,156173612.771,32.189,15.418,31627.807,10141.956,1200164864.0,175204912.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6,40.4,3.0,7.0,3.5,54.0,6.5,61.0,72782.472,127884.0,109286.608,107532.484,70751.688,128379.961
2008,CAN,LTU,CAN,LTU,124.0,440.0,1,1,-5.0,2.0,7040.0,7078.0,6835.0,6894.0,6999.0,UN_WUP_Largest,UN_WUP_Largest,6663.0,0.0,0.649,1922.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,33245.773,3198.231,1542560677.888,47438364.672,46.399,14.833,1.0,1.0,1.0,1.0,1339060588.631,66344354.261,40.278,20.744,33404.547,3214.627,1382668416.0,68319104.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.4,2.7,2.0,7.0,5.5,26.0,7.5,33.0,57478.046,24211.412,63899.606,59701.156,57770.398,24170.939
2008,MEX,ARE,MEX,ARE,484.0,784.0,1,1,-6.0,4.0,14189.0,14196.0,14201.0,14207.0,14345.0,UN_WUP_Largest,UN_WUP_Largest,14370.0,0.0,0.753,692.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,114968.04,6798.635,1099073126.4,315474640.896,9.56,46.403,1.0,1.0,1.0,1.0,1640914513.654,475030915.085,14.437,68.902,113661.812,6894.278,1646862080.0,560121984.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,21.8,11.6,9.0,9.0,10.5,18.2,19.5,27.2,96892.997,212917.323,322498.028,320052.406,201983.016,296948.594
2007,USA,IDN.2,USA,IDN,840.0,360.0,1,1,-5.0,7.0,15476.0,15564.0,15413.0,15504.0,16181.0,UN_WUP_Largest,UN_WUP_Largest,16363.0,0.0,3.846,497.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,301231.201,230972.809,14477599703.04,432216735.744,48.061,1.871,1.0,1.0,1.0,1.0,14477635000.0,1635525273.179,48.062,7.02,300595.188,232989.141,15480738816.0,1190927360.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,80.0,6.0,13.0,6.0,112.0,12.0,125.0,4232378.607,4797495.512,4536581.375,3203589.0,4234600.0,4797496.0
2008,CAN,ARM,CAN,ARM,124.0,51.0,1,1,-5.0,4.0,9156.0,9178.0,9018.0,9054.0,9152.0,UN_WUP_Largest,UN_WUP_Largest,8814.0,0.0,1.573,3802.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,33245.773,2977.488,1542560677.888,11662041.088,46.399,3.917,1.0,1.0,1.0,1.0,1339060588.631,21116494.555,40.278,7.261,33404.547,2908.22,1382668416.0,22234272.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,3.6,2.0,9.0,5.5,17.0,7.5,26.0,20037.321,31246.621,25126.69,24798.336,20243.248,32084.004
2009,USA,ARE,USA,ARE,840.0,784.0,1,1,-5.0,4.0,12083.0,12148.0,11982.0,12029.0,11024.0,UN_WUP_Largest,UN_WUP_Largest,11365.0,0.0,3.553,4065.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,306771.515,7718.319,14418700140.544,253547462.656,47.001,32.85,1.0,1.0,1.0,1.0,14418739000.0,453543824.065,47.002,59.16,306076.344,7666.393,14959026176.0,472784480.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,11.1,6.0,8.0,5.0,15.2,11.0,23.2,12091847.605,,8773567.094,8268218.0,12107201.0,11313399.0
2004,USA,SCG,USA,SCG,840.0,891.0,1,1,-5.0,1.0,8450.0,8592.0,,,7280.0,UN_WUP_Largest,UN_WUP_Largest,7609.0,0.0,1.877,,0.0,0.0,0.0,0.0,3.0,,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,292805.298,8077.827,12274900140.032,26934738.944,41.922,3.334,1.0,1.0,1.0,1.0,12274928000.0,65038135.296,41.922,15.911,292539.344,8078.302,14264112128.0,61252948.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,142933.461,375767.563,303339.652,269583.031,142900.0,375767.562
2006,USA,ROU,USA,ROU,840.0,642.0,1,1,-5.0,2.0,8743.0,8872.0,8588.0,8666.0,7670.0,UN_WUP_Largest,UN_WUP_Largest,7998.0,0.0,1.837,1813.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,298379.913,21193.76,13855900041.216,122695852.032,46.437,5.789,1.0,1.0,1.0,1.0,13855888000.0,,46.437,,297827.375,21243.922,15268674560.0,257028192.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8,4.6,6.0,6.0,6.0,11.0,12.0,17.0,550119.128,1243007.831,1000919.125,838558.5,550099.938,1248914.75
2000,MEX,MLI,MEX,MLI,484.0,466.0,1,1,-6.0,0.0,9785.0,9801.0,9773.0,9800.0,9673.0,UN_WUP_Largest,UN_WUP_Largest,9673.0,0.0,0.236,573.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,103873.604,10260.577,683647959.04,2422482.432,6.582,0.236,1.0,1.0,1.0,1.0,1060833726.505,12717605.481,10.429,1.16,101719.672,10967.69,1319985792.0,11853869.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.842,2.842,2.842,,2.844
2008,MEX,TKL,MEX,TKL,484.0,772.0,1,1,-6.0,13.0,8429.0,8446.0,,,8521.0,UN_WUP_Largest,UN_WUP_Capitals,8521.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,114968.04,,1099073126.4,,9.56,,1.0,,1.0,,1640914513.654,,14.437,,113661.812,,1646862080.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,21.8,,9.0,,10.5,,19.5,,,,,,,
2001,USA,DZA,USA,DZA,840.0,12.0,1,1,-5.0,1.0,7833.0,8044.0,8037.0,8168.0,6491.0,UN_WUP_Largest,UN_WUP_Largest,6811.0,0.0,3.943,530.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,,,,1.0,0.0,1803.0,0.0,284968.964,32150.2,10621800153.088,54744715.264,37.274,1.703,1.0,1.0,1.0,1.0,10621824000.0,265895354.317,37.274,8.416,284852.375,31592.154,13134155776.0,274117088.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1037799.699,1031502.009,1257171.734,1077823.25,1047100.062,1025065.438
2006,CAN,TUN,CAN,TUN,124.0,788.0,1,1,-5.0,1.0,7537.0,7643.0,7682.0,7828.0,7276.0,UN_WUP_Largest,UN_WUP_Largest,6926.0,0.0,2.506,6066.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,32570.503,10127.9,1310795235.328,34378436.608,40.245,3.394,1.0,1.0,1.0,1.0,1238000856.193,85896886.904,38.01,8.424,32645.48,10196.137,1340594048.0,90044384.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8,9.3,3.0,9.0,3.5,11.0,6.5,20.0,57059.19,85906.442,85795.439,57541.652,56957.359,85821.125
2001,CAN,YUG,CAN,YUG,124.0,890.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,31081.9,,732716924.928,,23.574,,1.0,,1.0,,934754350.42,,30.074,,31024.732,,1150438912.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,
2007,USA,GHA,USA,GHA,840.0,288.0,1,1,-5.0,0.0,9497.0,9712.0,9475.0,9601.0,8246.0,UN_WUP_Largest,UN_WUP_Largest,8487.0,0.0,3.106,6333.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,301231.201,22525.66,14477599703.04,24757553.152,48.061,1.099,1.0,1.0,1.0,1.0,14477635000.0,57220916.134,48.062,2.521,300595.188,22700.213,15480738816.0,80701304.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,38.9,6.0,10.0,6.0,13.0,12.0,23.0,415902.196,555774.094,533808.42,503593.938,415900.0,555774.438
2003,CAN,LAO,CAN,LAO,124.0,418.0,1,1,-5.0,7.0,12591.0,12637.0,12183.0,12232.0,13173.0,UN_WUP_Largest,UN_WUP_Largest,12983.0,0.0,1.912,1384.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,31676.001,5619.069,887751770.112,2023324.416,28.026,0.36,1.0,1.0,1.0,1.0,1019620715.104,12472842.483,32.189,2.235,31627.807,5579.656,1200164864.0,11814868.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.6,23.9,3.0,9.0,3.5,131.0,6.5,140.0,10.728,,0.01,0.01,0.01,0.011
