year,iso3_tp,cnum,iso3num
1990,JAM,388,388
1991,JAM,388,388
1992,JAM,388,388
1993,JAM,388,388
1994,JAM,388,388
1995,JAM,388,388
1996,JAM,388,388
1997,JAM,388,388
1998,JAM,388,388
1999,JAM,388,388
2000,JAM,388,388
2001,JAM,388,388
2002,JAM,388,388
2003,JAM,388,388
2004,JAM,388,388
2005,JAM,388,388
2006,JAM,388,388
2007,JAM,388,388
2008,JAM,388,388
2009,JAM,388,388
2010,JAM,388,388
2011,JAM,388,388
2012,JAM,388,388
2013,JAM,388,388
2014,JAM,388,388
2015,JAM,388,388
2016,JAM,388,388
2017,JAM,388,388
2018,JAM,388,388
2019,JAM,388,388
2020,JAM,388,388
1966,JOR,400,400
1967,JOR,400,400
1968,JOR,400,400
1969,JOR,400,400
1970,JOR,400,400
1971,JOR,400,400
1972,JOR,400,400
1973,JOR,400,400
1974,JOR,400,400
1975,JOR,400,400
1976,JOR,400,400
1977,JOR,400,400
1978,JOR,400,400
1979,JOR,400,400
1980,JOR,400,400
1981,JOR,400,400
1982,JOR,400,400
1983,JOR,400,400
1984,JOR,400,400
1985,JOR,400,400
1986,JOR,400,400
1987,JOR,400,400
1988,JOR,400,400
1989,JOR,400,400
1990,JOR,400,400
1991,JOR,400,400
1992,JOR,400,400
1993,JOR,400,400
1994,JOR,400,400
1995,JOR,400,400
1996,JOR,400,400
1997,JOR,400,400
1998,JOR,400,400
1999,JOR,400,400
2000,JOR,400,400
2001,JOR,400,400
2002,JOR,400,400
2003,JOR,400,400
2004,JOR,400,400
2005,JOR,400,400
2006,JOR,400,400
2007,JOR,400,400
2008,JOR,400,400
2009,JOR,400,400
2010,JOR,400,400
2011,JOR,400,400
2012,JOR,400,400
2013,JOR,400,400
2014,JOR,400,400
2015,JOR,400,400
2016,JOR,400,400
2017,JOR,400,400
2018,JOR,400,400
2019,JOR,400,400
2020,JOR,400,400
1966,JPN,392,392
1967,JPN,392,392
1968,JPN,392,392
1969,JPN,392,392
1970,JPN,392,392
1971,JPN,392,392
1972,JPN,392,392
1973,JPN,392,392
1974,JPN,392,392
1975,JPN,392,392
1976,JPN,392,392
1977,JPN,392,392
1978,JPN,392,392
1979,JPN,392,392
1980,JPN,392,392
1981,JPN,392,392
1982,JPN,392,392
1983,JPN,392,392
1984,JPN,392,392
1985,JPN,392,392
1986,JPN,392,392
1987,JPN,392,392
1988,JPN,392,392
1989,JPN,392,392
1990,JPN,392,392
1991,JPN,392,392
1992,JPN,392,392
1993,JPN,392,392
1994,JPN,392,392
1995,JPN,392,392
1996,JPN,392,392
1997,JPN,392,392
1998,JPN,392,392
1999,JPN,392,392
2000,JPN,392,392
2001,JPN,392,392
2002,JPN,392,392
2003,JPN,392,392
2004,JPN,392,392
2005,JPN,392,392
2006,JPN,392,392
2007,JPN,392,392
2008,JPN,392,392
2009,JPN,392,392
2010,JPN,392,392
2011,JPN,392,392
2012,JPN,392,392
2013,JPN,392,392
2014,JPN,392,392
2015,JPN,392,392
2016,JPN,392,392
2017,JPN,392,392
2018,JPN,392,392
2019,JPN,392,392
2020,JPN,392,392
1992,KAZ,398,398
1993,KAZ,398,398
1994,KAZ,398,398
1995,KAZ,398,398
1996,KAZ,398,398
1997,KAZ,398,398
1998,KAZ,398,398
1999,KAZ,398,398
2000,KAZ,398,398
2001,KAZ,398,398
2002,KAZ,398,398
2003,KAZ,398,398
2004,KAZ,398,398
2005,KAZ,398,398
2006,KAZ,398,398
2007,KAZ,398,398
2008,KAZ,398,398
2009,KAZ,398,398
2010,KAZ,398,398
2011,KAZ,398,398
2012,KAZ,398,398
2013,KAZ,398,398
2014,KAZ,398,398
2015,KAZ,398,398
2016,KAZ,398,398
2017,KAZ,398,398
2018,KAZ,398,398
2019,KAZ,398,398
2020,KAZ,398,398
1966,KEN,404,404
1967,KEN,404,404
1968,KEN,404,404
1969,KEN,404,404
1970,KEN,404,404
1971,KEN,404,404
1972,KEN,404,404
1973,KEN,404,404
1974,KEN,404,404
1975,KEN,404,404
1976,KEN,404,404
1977,KEN,404,404
1978,KEN,404,404
1979,KEN,404,404
1980,KEN,404,404
1981,KEN,404,404
1982,KEN,404,404
1983,KEN,404,404
1984,KEN,404,404
1985,KEN,404,404
1986,KEN,404,404
1987,KEN,404,404
1988,KEN,404,404
1989,KEN,404,404
1990,KEN,404,404
1991,KEN,404,404
1992,KEN,404,404
1993,KEN,404,404
1994,KEN,404,404
1995,KEN,404,404
1996,KEN,404,404
1997,KEN,404,404
1998,KEN,404,404
1999,KEN,404,404
2000,KEN,404,404
2001,KEN,404,404
2002,KEN,404,404
2003,KEN,404,404
2004,KEN,404,404
2005,KEN,404,404
2006,KEN,404,404
2007,KEN,404,404
2008,KEN,404,404
2009,KEN,404,404
2010,KEN,404,404
2011,KEN,404,404
2012,KEN,404,404
2013,KEN,404,404
2014,KEN,404,404
2015,KEN,404,404
2016,KEN,404,404
2017,KEN,404,404
2018,KEN,404,404
2019,KEN,404,404
2020,KEN,404,404
1992,KGZ,417,417
1993,KGZ,417,417
1994,KGZ,417,417
1995,KGZ,417,417
1996,KGZ,417,417
1997,KGZ,417,417
1998,KGZ,417,417
1999,KGZ,417,417
2000,KGZ,417,417
2001,KGZ,417,417
2002,KGZ,417,417
2003,KGZ,417,417
2004,KGZ,417,417
2005,KGZ,417,417
2006,KGZ,417,417
2007,KGZ,417,417
2008,KGZ,417,417
2009,KGZ,417,417
2010,KGZ,417,417
2011,KGZ,417,417
2012,KGZ,417,417
2013,KGZ,417,417
2014,KGZ,417,417
2015,KGZ,417,417
2016,KGZ,417,417
2017,KGZ,417,417
2018,KGZ,417,417
2019,KGZ,417,417
2020,KGZ,417,417
1966,KHM,116,116
1967,KHM,116,116
1968,KHM,116,116
1969,KHM,116,116
1970,KHM,116,116
1971,KHM,116,116
1972,KHM,116,116
1973,KHM,116,116
1974,KHM,116,116
1975,KHM,116,116
1976,KHM,116,116
1977,KHM,116,116
1978,KHM,116,116
1979,KHM,116,116
1980,KHM,116,116
1981,KHM,116,116
1982,KHM,116,116
1983,KHM,116,116
1984,KHM,116,116
1985,KHM,116,116
1986,KHM,116,116
1987,KHM,116,116
1988,KHM,116,116
1989,KHM,116,116
1990,KHM,116,116
1991,KHM,116,116
1992,KHM,116,116
1993,KHM,116,116
1994,KHM,116,116
1995,KHM,116,116
1996,KHM,116,116
1997,KHM,116,116
1998,KHM,116,116
1999,KHM,116,116
2000,KHM,116,116
2001,KHM,116,116
2002,KHM,116,116
2003,KHM,116,116
2004,KHM,116,116
2005,KHM,116,116
2006,KHM,116,116
2007,KHM,116,116
2008,KHM,116,116
2009,KHM,116,116
2010,KHM,116,116
2011,KHM,116,116
2012,KHM,116,116
2013,KHM,116,116
2014,KHM,116,116
2015,KHM,116,116
2016,KHM,116,116
2017,KHM,116,116
2018,KHM,116,116
2019,KHM,116,116
2020,KHM,116,116
1966,KOR,410,410
1967,KOR,410,410
1968,KOR,410,410
1969,KOR,410,410
1970,KOR,410,410
1971,KOR,410,410
1972,KOR,410,410
1973,KOR,410,410
1974,KOR,410,410
1975,KOR,410,410
1976,KOR,410,410
1977,KOR,410,410
1978,KOR,410,410
1979,KOR,410,410
1980,KOR,410,410
1981,KOR,410,410
1982,KOR,410,410
1983,KOR,410,410
1984,KOR,410,410
1985,KOR,410,410
1986,KOR,410,410
1987,KOR,410,410
1988,KOR,410,410
1989,KOR,410,410
1990,KOR,410,410
1991,KOR,410,410
1992,KOR,410,410
1993,KOR,410,410
1994,KOR,410,410
1995,KOR,410,410
1996,KOR,410,410
1997,KOR,410,410
1998,KOR,410,410
1999,KOR,410,410
2000,KOR,410,410
2001,KOR,410,410
2002,KOR,410,410
2003,KOR,410,410
2004,KOR,410,410
2005,KOR,410,410
2006,KOR,410,410
2007,KOR,410,410
2008,KOR,410,410
2009,KOR,410,410
2010,KOR,410,410
2011,KOR,410,410
2012,KOR,410,410
2013,KOR,410,410
2014,KOR,410,410
2015,KOR,410,410
2016,KOR,410,410
2017,KOR,410,410
2018,KOR,410,410
2019,KOR,410,410
2020,KOR,410,410
1966,KWT,414,414
1967,KWT,414,414
1968,KWT,414,414
1969,KWT,414,414
1970,KWT,414,414
1971,KWT,414,414
1972,KWT,414,414
1973,KWT,414,414
1974,KWT,414,414
1975,KWT,414,414
1976,KWT,414,414
1977,KWT,414,414
1978,KWT,414,414
1979,KWT,414,414
1980,KWT,414,414
1981,KWT,414,414
1982,KWT,414,414
1983,KWT,414,414
1984,KWT,414,414
1985,KWT,414,414
1986,KWT,414,414
1987,KWT,414,414
1988,KWT,414,414
1989,KWT,414,414
1990,KWT,414,414
1991,KWT,414,414
1992,KWT,414,414
1993,KWT,414,414
1994,KWT,414,414
1995,KWT,414,414
1996,KWT,414,414
1997,KWT,414,414
1998,KWT,414,414
1999,KWT,414,414
2000,KWT,414,414
2001,KWT,414,414
2002,KWT,414,414
2003,KWT,414,414
2004,KWT,414,414
2005,KWT,414,414
2006,KWT,414,414
2007,KWT,414,414
2008,KWT,414,414
2009,KWT,414,414
2010,KWT,414,414
2011,KWT,414,414
2012,KWT,414,414
2013,KWT,414,414
2014,KWT,414,414
2015,KWT,414,414
2016,KWT,414,414
2017,KWT,414,414
2018,KWT,414,414
2019,KWT,414,414
2020,KWT,414,414
1966,LAO,418,418
1967,LAO,418,418
1968,LAO,418,418
1969,LAO,418,418
1970,LAO,418,418
1971,LAO,418,418
1972,LAO,418,418
1973,LAO,418,418
1974,LAO,418,418
1975,LAO,418,418
1976,LAO,418,418
1977,LAO,418,418
1978,LAO,418,418
1979,LAO,418,418
1980,LAO,418,418
1981,LAO,418,418
1982,LAO,418,418
1983,LAO,418,418
1984,LAO,418,418
1985,LAO,418,418
1986,LAO,418,418
1987,LAO,418,418
1988,LAO,418,418
1989,LAO,418,418
1990,LAO,418,418
1991,LAO,418,418
1992,LAO,418,418
1993,LAO,418,418
1994,LAO,418,418
1995,LAO,418,418
1996,LAO,418,418
1997,LAO,418,418
1998,LAO,418,418
1999,LAO,418,418
2000,LAO,418,418
2001,LAO,418,418
2002,LAO,418,418
2003,LAO,418,418
2004,LAO,418,418
2005,LAO,418,418
2006,LAO,418,418
2007,LAO,418,418
2008,LAO,418,418
2009,LAO,418,418
2010,LAO,418,418
2011,LAO,418,418
2012,LAO,418,418
2013,LAO,418,418
2014,LAO,418,418
2015,LAO,418,418
2016,LAO,418,418
2017,LAO,418,418
2018,LAO,418,418
2019,LAO,418,418
2020,LAO,418,418
1966,LBN,422,422
1967,LBN,422,422
1968,LBN,422,422
1969,LBN,422,422
1970,LBN,422,422
1971,LBN,422,422
1972,LBN,422,422
1973,LBN,422,422
1974,LBN,422,422
1975,LBN,422,422
1976,LBN,422,422
1977,LBN,422,422
1978,LBN,422,422
1979,LBN,422,422
1980,LBN,422,422
1981,LBN,422,422
1982,LBN,422,422
1983,LBN,422,422
1984,LBN,422,422
1985,LBN,422,422
1986,LBN,422,422
1987,LBN,422,422
1988,LBN,422,422
1989,LBN,422,422
1990,LBN,422,422
1991,LBN,422,422
1992,LBN,422,422
1993,LBN,422,422
1994,LBN,422,422
1995,LBN,422,422
1996,LBN,422,422
1997,LBN,422,422
1998,LBN,422,422
1999,LBN,422,422
2000,LBN,422,422
2001,LBN,422,422
2002,LBN,422,422
2003,LBN,422,422
2004,LBN,422,422
2005,LBN,422,422
2006,LBN,422,422
2007,LBN,422,422
2008,LBN,422,422
2009,LBN,422,422
2010,LBN,422,422
2011,LBN,422,422
2012,LBN,422,422
2013,LBN,422,422
2014,LBN,422,422
2015,LBN,422,422
2016,LBN,422,422
2017,LBN,422,422
2018,LBN,422,422
2019,LBN,422,422
2020,LBN,422,422
1966,LBR,430,430
1967,LBR,430,430
1968,LBR,430,430
1969,LBR,430,430
1970,LBR,430,430
1971,LBR,430,430
1972,LBR,430,430
1973,LBR,430,430
1974,LBR,430,430
1975,LBR,430,430
1976,LBR,430,430
1977,LBR,430,430
1978,LBR,430,430
1979,LBR,430,430
1980,LBR,430,430
1981,LBR,430,430
1982,LBR,430,430
1983,LBR,430,430
1984,LBR,430,430
1985,LBR,430,430
1986,LBR,430,430
1987,LBR,430,430
1988,LBR,430,430
1989,LBR,430,430
1990,LBR,430,430
1991,LBR,430,430
1992,LBR,430,430
1993,LBR,430,430
1994,LBR,430,430
1995,LBR,430,430
1996,LBR,430,430
1997,LBR,430,430
1998,LBR,430,430
1999,LBR,430,430
2000,LBR,430,430
2001,LBR,430,430
2002,LBR,430,430
2003,LBR,430,430
2004,LBR,430,430
2005,LBR,430,430
2006,LBR,430,430
2007,LBR,430,430
2008,LBR,430,430
2009,LBR,430,430
2010,LBR,430,430
2011,LBR,430,430
2012,LBR,430,430
2013,LBR,430,430
2014,LBR,430,430
2015,LBR,430,430
2016,LBR,430,430
2017,LBR,430,430
2018,LBR,430,430
2019,LBR,430,430
2020,LBR,430,430
1966,LBY,434,434
1967,LBY,434,434
1968,LBY,434,434
1969,LBY,434,434
1970,LBY,434,434
1971,LBY,434,434
1972,LBY,434,434
1973,LBY,434,434
1974,LBY,434,434
1975,LBY,434,434
1976,LBY,434,434
1977,LBY,434,434
1978,LBY,434,434
1979,LBY,434,434
1980,LBY,434,434
1981,LBY,434,434
1982,LBY,434,434
1983,LBY,434,434
1984,LBY,434,434
1985,LBY,434,434
1986,LBY,434,434
1987,LBY,434,434
1988,LBY,434,434
1989,LBY,434,434
1990,LBY,434,434
1991,LBY,434,434
1992,LBY,434,434
1993,LBY,434,434
1994,LBY,434,434
1995,LBY,434,434
1996,LBY,434,434
1997,LBY,434,434
1998,LBY,434,434
1999,LBY,434,434
2000,LBY,434,434
2001,LBY,434,434
2002,LBY,434,434
2003,LBY,434,434
2004,LBY,434,434
2005,LBY,434,434
2006,LBY,434,434
2007,LBY,434,434
2008,LBY,434,434
2009,LBY,434,434
2010,LBY,434,434
2011,LBY,434,434
2012,LBY,434,434
2013,LBY,434,434
2014,LBY,434,434
2015,LBY,434,434
2016,LBY,434,434
2017,LBY,434,434
2018,LBY,434,434
2019,LBY,434,434
2020,LBY,434,434
1973,LCA,662,662
1974,LCA,662,662
1975,LCA,662,662
1976,LCA,662,662
1977,LCA,662,662
1978,LCA,662,662
1979,LCA,662,662
1980,LCA,662,662
1981,LCA,662,662
1982,LCA,662,662
1983,LCA,662,662
1984,LCA,662,662
1985,LCA,662,662
1986,LCA,662,662
1987,LCA,662,662
1988,LCA,662,662
1989,LCA,662,662
1990,LCA,662,662
1991,LCA,662,662
1992,LCA,662,662
1993,LCA,662,662
1994,LCA,662,662
1995,LCA,662,662
1996,LCA,662,662
1997,LCA,662,662
1998,LCA,662,662
1999,LCA,662,662
2000,LCA,662,662
2001,LCA,662,662
2002,LCA,662,662
2003,LCA,662,662
2004,LCA,662,662
2005,LCA,662,662
2006,LCA,662,662
2007,LCA,662,662
2008,LCA,662,662
2009,LCA,662,662
2010,LCA,662,662
2011,LCA,662,662
2012,LCA,662,662
2013,LCA,662,662
2014,LCA,662,662
2015,LCA,662,662
2016,LCA,662,662
2017,LCA,662,662
2018,LCA,662,662
2019,LCA,662,662
2020,LCA,662,662
1966,LKA,144,144
1967,LKA,144,144
1968,LKA,144,144
1969,LKA,144,144
1970,LKA,144,144
1971,LKA,144,144
1972,LKA,144,144
1973,LKA,144,144
1974,LKA,144,144
1975,LKA,144,144
1976,LKA,144,144
1977,LKA,144,144
1978,LKA,144,144
1979,LKA,144,144
1980,LKA,144,144
1981,LKA,144,144
1982,LKA,144,144
1983,LKA,144,144
1984,LKA,144,144
1985,LKA,144,144
1986,LKA,144,144
1987,LKA,144,144
1988,LKA,144,144
1989,LKA,144,144
1990,LKA,144,144
1991,LKA,144,144
1992,LKA,144,144
1993,LKA,144,144
1994,LKA,144,144
1995,LKA,144,144
1996,LKA,144,144
1997,LKA,144,144
1998,LKA,144,144
1999,LKA,144,144
2000,LKA,144,144
2001,LKA,144,144
2002,LKA,144,144
2003,LKA,144,144
2004,LKA,144,144
2005,LKA,144,144
2006,LKA,144,144
2007,LKA,144,144
2008,LKA,144,144
2009,LKA,144,144
2010,LKA,144,144
2011,LKA,144,144
2012,LKA,144,144
2013,LKA,144,144
2014,LKA,144,144
2015,LKA,144,144
2016,LKA,144,144
2017,LKA,144,144
2018,LKA,144,144
2019,LKA,144,144
2020,LKA,144,144
1992,LTU,440,440
1993,LTU,440,440
1994,LTU,440,440
1995,LTU,440,440
1996,LTU,440,440
1997,LTU,440,440
1998,LTU,440,440
1999,LTU,440,440
2000,LTU,440,440
2001,LTU,440,440
2002,LTU,440,440
2003,LTU,440,440
2004,LTU,440,440
2005,LTU,440,440
2006,LTU,440,440
2007,LTU,440,440
2008,LTU,440,440
2009,LTU,440,440
2010,LTU,440,440
2011,LTU,440,440
2012,LTU,440,440
2013,LTU,440,440
2014,LTU,440,440
2015,LTU,440,440
2016,LTU,440,440
2017,LTU,440,440
2018,LTU,440,440
2019,LTU,440,440
2020,LTU,440,440
1999,LUX,442,442
2000,LUX,442,442
2001,LUX,442,442
2002,LUX,442,442
2003,LUX,442,442
2004,LUX,442,442
2005,LUX,442,442
2006,LUX,442,442
2007,LUX,442,442
2008,LUX,442,442
2009,LUX,442,442
2010,LUX,442,442
2011,LUX,442,442
2012,LUX,442,442
2013,LUX,442,442
2014,LUX,442,442
2015,LUX,442,442
2016,LUX,442,442
2017,LUX,442,442
2018,LUX,442,442
2019,LUX,442,442
2020,LUX,442,442
1992,LVA,428,428
1993,LVA,428,428
1994,LVA,428,428
1995,LVA,428,428
1996,LVA,428,428
1997,LVA,428,428
1998,LVA,428,428
1999,LVA,428,428
2000,LVA,428,428
2001,LVA,428,428
2002,LVA,428,428
2003,LVA,428,428
2004,LVA,428,428
2005,LVA,428,428
2006,LVA,428,428
2007,LVA,428,428
2008,LVA,428,428
2009,LVA,428,428
2010,LVA,428,428
2011,LVA,428,428
2012,LVA,428,428
2013,LVA,428,428
2014,LVA,428,428
2015,LVA,428,428
2016,LVA,428,428
2017,LVA,428,428
2018,LVA,428,428
2019,LVA,428,428
2020,LVA,428,428
1969,MAC,446,446
1970,MAC,446,446
1971,MAC,446,446
1972,MAC,446,446
1973,MAC,446,446
1974,MAC,446,446
1975,MAC,446,446
1976,MAC,446,446
1977,MAC,446,446
1978,MAC,446,446
1979,MAC,446,446
1980,MAC,446,446
1981,MAC,446,446
1982,MAC,446,446
1983,MAC,446,446
1984,MAC,446,446
1985,MAC,446,446
1986,MAC,446,446
1987,MAC,446,446
1988,MAC,446,446
1989,MAC,446,446
1990,MAC,446,446
1991,MAC,446,446
1992,MAC,446,446
1993,MAC,446,446
1994,MAC,446,446
1995,MAC,446,446
1996,MAC,446,446
1997,MAC,446,446
1998,MAC,446,446
1999,MAC,446,446
2000,MAC,446,446
2001,MAC,446,446
2002,MAC,446,446
2003,MAC,446,446
2004,MAC,446,446
2005,MAC,446,446
2006,MAC,446,446
2007,MAC,446,446
2008,MAC,446,446
2009,MAC,446,446
2010,MAC,446,446
2011,MAC,446,446
2012,MAC,446,446
2013,MAC,446,446
2014,MAC,446,446
2015,MAC,446,446
2016,MAC,446,446
2017,MAC,446,446
2018,MAC,446,446
2019,MAC,446,446
2020,MAC,446,446
1966,MAR,504,504
1967,MAR,504,504
1968,MAR,504,504
1969,MAR,504,504
1970,MAR,504,504
1971,MAR,504,504
1972,MAR,504,504
1973,MAR,504,504
1974,MAR,504,504
1975,MAR,504,504
1976,MAR,504,504
1977,MAR,504,504
1978,MAR,504,504
1979,MAR,504,504
1980,MAR,504,504
1981,MAR,504,504
1982,MAR,504,504
1983,MAR,504,504
1984,MAR,504,504
1985,MAR,504,504
1986,MAR,504,504
1987,MAR,504,504
1988,MAR,504,504
1989,MAR,504,504
1990,MAR,504,504
1991,MAR,504,504
1992,MAR,504,504
1993,MAR,504,504
1994,MAR,504,504
1995,MAR,504,504
1996,MAR,504,504
1997,MAR,504,504
1998,MAR,504,504
1999,MAR,504,504
2000,MAR,504,504
2001,MAR,504,504
2002,MAR,504,504
2003,MAR,504,504
2004,MAR,504,504
2005,MAR,504,504
2006,MAR,504,504
2007,MAR,504,504
2008,MAR,504,504
2009,MAR,504,504
2010,MAR,504,504
2011,MAR,504,504
2012,MAR,504,504
2013,MAR,504,504
2014,MAR,504,504
2015,MAR,504,504
2016,MAR,504,504
2017,MAR,504,504
2018,MAR,504,504
2019,MAR,504,504
2020,MAR,504,504
1992,MDA,498,498
1993,MDA,498,498
1994,MDA,498,498
1995,MDA,498,498
1996,MDA,498,498
1997,MDA,498,498
1998,MDA,498,498
1999,MDA,498,498
2000,MDA,498,498
2001,MDA,498,498
2002,MDA,498,498
2003,MDA,498,498
2004,MDA,498,498
2005,MDA,498,498
2006,MDA,498,498
2007,MDA,498,498
2008,MDA,498,498
2009,MDA,498,498
2010,MDA,498,498
2011,MDA,498,498
2012,MDA,498,498
2013,MDA,498,498
2014,MDA,498,498
2015,MDA,498,498
2016,MDA,498,498
2017,MDA,498,498
2018,MDA,498,498
2019,MDA,498,498
2020,MDA,498,498
1966,MDG,450,450
1967,MDG,450,450
1968,MDG,450,450
1969,MDG,450,450
1970,MDG,450,450
1971,MDG,450,450
1972,MDG,450,450
1973,MDG,450,450
1974,MDG,450,450
1975,MDG,450,450
1976,MDG,450,450
1977,MDG,450,450
1978,MDG,450,450
1979,MDG,450,450
1980,MDG,450,450
1981,MDG,450,450
1982,MDG,450,450
1983,MDG,450,450
1984,MDG,450,450
1985,MDG,450,450
1986,MDG,450,450
1987,MDG,450,450
1988,MDG,450,450
1989,MDG,450,450
1990,MDG,450,450
1991,MDG,450,450
1992,MDG,450,450
1993,MDG,450,450
1994,MDG,450,450
1995,MDG,450,450
1996,MDG,450,450
1997,MDG,450,450
1998,MDG,450,450
1999,MDG,450,450
2000,MDG,450,450
2001,MDG,450,450
2002,MDG,450,450
2003,MDG,450,450
2004,MDG,450,450
2005,MDG,450,450
2006,MDG,450,450
2007,MDG,450,450
2008,MDG,450,450
2009,MDG,450,450
2010,MDG,450,450
2011,MDG,450,450
2012,MDG,450,450
2013,MDG,450,450
2014,MDG,450,450
2015,MDG,450,450
2016,MDG,450,450
2017,MDG,450,450
2018,MDG,450,450
2019,MDG,450,450
2020,MDG,450,450
1970,MDV,462,462
1971,MDV,462,462
1972,MDV,462,462
1973,MDV,462,462
1974,MDV,462,462
1975,MDV,462,462
1976,MDV,462,462
1977,MDV,462,462
1978,MDV,462,462
1979,MDV,462,462
1980,MDV,462,462
1981,MDV,462,462
1982,MDV,462,462
1983,MDV,462,462
1984,MDV,462,462
1985,MDV,462,462
1986,MDV,462,462
1987,MDV,462,462
1988,MDV,462,462
1989,MDV,462,462
1990,MDV,462,462
1991,MDV,462,462
1992,MDV,462,462
1993,MDV,462,462
1994,MDV,462,462
1995,MDV,462,462
1996,MDV,462,462
1997,MDV,462,462
1998,MDV,462,462
1999,MDV,462,462
2000,MDV,462,462
2001,MDV,462,462
2002,MDV,462,462
2003,MDV,462,462
2004,MDV,462,462
2005,MDV,462,462
2006,MDV,462,462
2007,MDV,462,462
2008,MDV,462,462
2009,MDV,462,462
2010,MDV,462,462
2011,MDV,462,462
2012,MDV,462,462
2013,MDV,462,462
2014,MDV,462,462
2015,MDV,462,462
2016,MDV,462,462
2017,MDV,462,462
2018,MDV,462,462
2019,MDV,462,462
2020,MDV,462,462
1966,MEX,484,484
1967,MEX,484,484
1968,MEX,484,484
1969,MEX,484,484
1970,MEX,484,484
1971,MEX,484,484
1972,MEX,484,484
1973,MEX,484,484
1974,MEX,484,484
1975,MEX,484,484
1976,MEX,484,484
1977,MEX,484,484
1978,MEX,484,484
1979,MEX,484,484
1980,MEX,484,484
1981,MEX,484,484
1982,MEX,484,484
1983,MEX,484,484
1984,MEX,484,484
1985,MEX,484,484
1986,MEX,484,484
1987,MEX,484,484
1988,MEX,484,484
1989,MEX,484,484
1990,MEX,484,484
1991,MEX,484,484
1992,MEX,484,484
1993,MEX,484,484
1994,MEX,484,484
1995,MEX,484,484
1996,MEX,484,484
1997,MEX,484,484
1998,MEX,484,484
1999,MEX,484,484
2000,MEX,484,484
2001,MEX,484,484
2002,MEX,484,484
2003,MEX,484,484
2004,MEX,484,484
2005,MEX,484,484
2006,MEX,484,484
2007,MEX,484,484
2008,MEX,484,484
2009,MEX,484,484
2010,MEX,484,484
2011,MEX,484,484
2012,MEX,484,484
2013,MEX,484,484
2014,MEX,484,484
2015,MEX,484,484
2016,MEX,484,484
2017,MEX,484,484
2018,MEX,484,484
2019,MEX,484,484
2020,MEX,484,484
1992,MHL,584,584
1993,MHL,584,584
1994,MHL,584,584
1995,MHL,584,584
1996,MHL,584,584
1997,MHL,584,584
1998,MHL,584,584
1999,MHL,584,584
2000,MHL,584,584
2001,MHL,584,584
2002,MHL,584,584
2003,MHL,584,584
2004,MHL,584,584
2005,MHL,584,584
2006,MHL,584,584
2007,MHL,584,584
2008,MHL,584,584
2009,MHL,584,584
2010,MHL,584,584
2011,MHL,584,584
2012,MHL,584,584
2013,MHL,584,584
2014,MHL,584,584
2015,MHL,584,584
2016,MHL,584,584
2017,MHL,584,584
2018,MHL,584,584
2019,MHL,584,584
2020,MHL,584,584
1993,MKD,807,807
1994,MKD,807,807
1995,MKD,807,807
1996,MKD,807,807
1997,MKD,807,807
1998,MKD,807,807
1999,MKD,807,807
2000,MKD,807,807
2001,MKD,807,807
2002,MKD,807,807
2003,MKD,807,807
2004,MKD,807,807
2005,MKD,807,807
2006,MKD,807,807
2007,MKD,807,807
2008,MKD,807,807
2009,MKD,807,807
2010,MKD,807,807
2011,MKD,807,807
2012,MKD,807,807
2013,MKD,807,807
2014,MKD,807,807
2015,MKD,807,807
2016,MKD,807,807
2017,MKD,807,807
2018,MKD,807,807
2019,MKD,807,807
2020,MKD,807,807
1966,MLT,470,470
1967,MLT,470,470
1968,MLT,470,470
1969,MLT,470,470
1970,MLT,470,470
1971,MLT,470,470
1972,MLT,470,470
1973,MLT,470,470
1974,MLT,470,470
1975,MLT,470,470
1976,MLT,470,470
1977,MLT,470,470
1978,MLT,470,470
1979,MLT,470,470
1980,MLT,470,470
1981,MLT,470,470
1982,MLT,470,470
1983,MLT,470,470
1984,MLT,470,470
1985,MLT,470,470
1986,MLT,470,470
1987,MLT,470,470
1988,MLT,470,470
1989,MLT,470,470
1990,MLT,470,470
1991,MLT,470,470
1992,MLT,470,470
1993,MLT,470,470
1994,MLT,470,470
1995,MLT,470,470
1996,MLT,470,470
1997,MLT,470,470
1998,MLT,470,470
1999,MLT,470,470
2000,MLT,470,470
2001,MLT,470,470
2002,MLT,470,470
2003,MLT,470,470
2004,MLT,470,470
2005,MLT,470,470
2006,MLT,470,470
2007,MLT,470,470
2008,MLT,470,470
2009,MLT,470,470
2010,MLT,470,470
2011,MLT,470,470
2012,MLT,470,470
2013,MLT,470,470
2014,MLT,470,470
2015,MLT,470,470
2016,MLT,470,470
2017,MLT,470,470
2018,MLT,470,470
2019,MLT,470,470
2020,MLT,470,470
1966,MMR,104,104
1967,MMR,104,104
1968,MMR,104,104
1969,MMR,104,104
1970,MMR,104,104
1971,MMR,104,104
1972,MMR,104,104
1973,MMR,104,104
1974,MMR,104,104
1975,MMR,104,104
1976,MMR,104,104
1977,MMR,104,104
1978,MMR,104,104
1979,MMR,104,104
1980,MMR,104,104
1981,MMR,104,104
1982,MMR,104,104
1983,MMR,104,104
1984,MMR,104,104
1985,MMR,104,104
1986,MMR,104,104
1987,MMR,104,104
1988,MMR,104,104
1989,MMR,104,104
1990,MMR,104,104
1991,MMR,104,104
1992,MMR,104,104
1993,MMR,104,104
1994,MMR,104,104
1995,MMR,104,104
1996,MMR,104,104
1997,MMR,104,104
1998,MMR,104,104
1999,MMR,104,104
